Thu Sep 03 06:45:02 MSK 2015	Healthcare Professionals Network	The gang member who taught me the truth about street violence	[Healthcare Network, Hospitals and acute care, Gangs, Communities, Society, Young people, NHS, Health, Emergency services, Work practices]
Thu Sep 03 06:32:19 MSK 2015	Australia news	Confused about the China free trade deal? Here's what you need to know	[Australian politics, Australia news, Australian trade unions, Labor party, Coalition, Australian law, Australian economy, China, Business, Asia Pacific, World news]
Thu Sep 03 06:32:14 MSK 2015	Television & radio	New on Amazon in September: Hand of God, Up, Toy Story 1-3	[Amazon Prime Instant Video, Television, Culture, Television & radio, Media, Pixar, Ron Perlman, Kevin Bacon, Batman]
Thu Sep 03 06:24:37 MSK 2015	World news	Britain should not take more Middle East refugees, says David Cameron	[Refugees, UK news, Migration, Immigration and asylum, Syria, Middle East and North Africa, World news, David Cameron, Politics, Migration and development, Global development, Conservatives, Yvette Cooper, Labour, Local government, Society, Wales, Carwyn Jones]
Thu Sep 03 06:22:01 MSK 2015	Women in Leadership	A new kind of academia: free courses, no exams and real life lessons	[Women in Leadership, International]
Thu Sep 03 06:15:01 MSK 2015	Guardian Small Business Network	Can work friendships succeed when you're the boss?	[Efficiency, Guardian Small Business Network, Business, Small business, Entrepreneurs]
Thu Sep 03 06:10:01 MSK 2015	Television & radio	The Ascent of Woman review – a history of women that upends the story  but skips on logic	[Television, Television & radio, Culture, Women, Documentary, Factual TV, BBC2, Media, BBC4]
Thu Sep 03 06:10:01 MSK 2015	Guardian Small Business Network	Picture perfect: how to make it as a wedding photographer	[Accessing expertise, Guardian Small Business Network, Business, Small business, Life and style, Weddings, Art and design, Photography]
Thu Sep 03 06:00:02 MSK 2015	Money	How can we reduce the capital gains tax on an inherited house?	[Capital gains tax, Tax, Money]
Thu Sep 03 06:00:02 MSK 2015	Cities	The great global house price quiz: can you guess these property values?	[Cities, House prices, US house prices, Property, Real estate, World news, Business, Money, Housing, US personal finance, Society]
Thu Sep 03 06:00:02 MSK 2015	Technology	Could Slack's Slackbot herald the era of virtual colleagues?	[Internet, Technology, Work & careers, Computing, Artificial intelligence (AI)]
Thu Sep 03 06:00:01 MSK 2015	Guardian Careers	Is your work-life balance going down the toilet? Share your stories	[Career choices, Guardian Careers, Work & careers, Work-life balance]
Thu Sep 03 06:00:01 MSK 2015	US news	UK seems to relax pressure on Caymans over company register	[Cayman Islands, Tax avoidance, Corporate governance, Business, Grant Shapps, World news, UK news]
Thu Sep 03 05:56:21 MSK 2015	Australia news	Canning byelection: Matt Keogh takes centre stage at travellin' Bill Shorten show	[Western Australian politics, Bill Shorten]
Thu Sep 03 05:30:01 MSK 2015	Travel	Is Kythira the perfect Greek island?	[Greek Islands, Greece holidays, Europe, Travel]
Thu Sep 03 05:30:00 MSK 2015	Books	The Story of the Lost Child by Elena Ferrante review – a frighteningly insightful finale	[Fiction, Books, Culture, Elena Ferrante]
Thu Sep 03 05:30:00 MSK 2015	Music	Tame Impala top UK's first prog-rock album chart	[UK charts, Psychedelia, Tame Impala, Pink Floyd, Roger Waters, Music, Culture]
Thu Sep 03 05:25:55 MSK 2015	World news	China military parade commemorates second world war victory – as it happened	[China, Japan, Second world war, Asia Pacific, World news, Vladimir Putin]
Thu Sep 03 05:21:31 MSK 2015	Australia news	Tony Abbott defends comparison between Isis and Nazis after criticism	[Australian politics, Australia news, Nazism, Islamic State, Tony Abbott]
Thu Sep 03 05:15:01 MSK 2015	Fashion	JW Anderson: ‘The minute your brand can be predicted, you’ve got a problem’	[Life and style, Fashion]
