Mon Sep 07 17:17:22 MSK 2015	World news	Binyamin Netanyahu's UK visit denounced	[Binyamin Netanyahu, Israel, Gaza, Middle East and North Africa, Palestinian territories, World news, UK news, Foreign policy, David Cameron, Politics]
Mon Sep 07 17:14:03 MSK 2015	Football	Wales scouting Euro 2016 base in France near England’s hotel	[Euro 2016, Wales, England, Football, Sport]
Mon Sep 07 17:12:54 MSK 2015	Sport	Soaring Blue Jays have got Toronto – and Canada – back in love with baseball	[Toronto Blue Jays, Sport, US sports, MLB, Baseball]
Mon Sep 07 17:11:25 MSK 2015	World news	Reyaad Khan, Junaid Hussain and Ruhul Amin: profiles of Isis Britons killed in Syria	[Islamic State, Syria, UK news, World news, Middle East and North Africa]
Mon Sep 07 17:09:38 MSK 2015	World news	Netanyahu deserves sanctions, not a welcome to the UK, say union leaders and others | Letter	[Binyamin Netanyahu, Israel, David Cameron, Foreign policy, Middle East and North Africa, World news, Politics, UK news, Gaza, Palestinian territories]
Mon Sep 07 17:08:09 MSK 2015	World news	Lesbos 'on verge of explosion' as refugees crowd Greek island	[Greece, Refugees, Migration, Europe, European Union, World news]
Mon Sep 07 16:56:11 MSK 2015	World news	Drone killing of British citizens in Syria marks major departure for UK	[Drones (military), Syria, David Cameron, Islamic State, Middle East and North Africa, Politics, UK news, World news]
Mon Sep 07 16:55:56 MSK 2015	Sport	Wales full-back Leigh Halfpenny ruled out of Rugby World Cup	[Wales rugby union team, Rugby union, Sport, Rugby World Cup 2015, Rugby World Cup]
Mon Sep 07 16:55:36 MSK 2015	Music	The latest from the maestros' merry-go-round	[Classical music, Music, Culture, Concertgebouw Orchestra, Riccardo Chailly, Bernard Haitink]
Mon Sep 07 16:55:10 MSK 2015	Football	Can David Beckham make it big in Hollywood?	[David Beckham, Football, Film, Culture]
Mon Sep 07 16:53:56 MSK 2015	UK news	Will we ever actually get to see the 5,000-year-old Superhenge?	[Stonehenge, UK news, Archaeology, Science]
Mon Sep 07 16:51:56 MSK 2015	Environment	Countryside Alliance urges BBC to sack Chris Packham in conservation row	[Conservation, Wildlife, Rural affairs, Environment, BBC, Media, Farming, UK news]
Mon Sep 07 16:51:40 MSK 2015	Sport	England’s Ben Stokes praised for mature response to obstruction ruling	[Ben Stokes, England cricket team, Australia cricket team, Trevor Bayliss, Ashes 2015, The Ashes, Cricket, Sport, Australia sport]
Mon Sep 07 16:49:14 MSK 2015	Education	John Alexander obituary	[Teaching, Politics, Second world war]
