Thu Aug 20 16:22:31 MSK 2015	Technology	As use of drones takes off, so will risks, says Lloyd's insurers	[Drones (non-military), Insurance, Technology, Lloyd's, Business, Insurance industry, Money, UK news]
Thu Aug 20 16:19:53 MSK 2015	Environment	EPA says it isn't monitoring an estimated 161,000 abandoned mines	[Mining, US news, Environment, US Environmental Protection Agency (EPA), Mining, Business]
Thu Aug 20 16:19:37 MSK 2015	Culture	Crybabies: the podcast that wants to be a shameless tearjerker	[Culture, Podcasting, Life and style, Media, Internet, Digital media, Amy Poehler, Pixar]
Thu Aug 20 16:19:13 MSK 2015	Stage	Do theatre companies put too much faith in the Edinburgh effect?	[Edinburgh festival 2015, Theatre, Stage, Culture, Festivals]
Thu Aug 20 16:13:45 MSK 2015	Sport	Horse racing tips: Friday 21 August	[Horse racing tips, Horse racing, Sport]
Thu Aug 20 16:10:11 MSK 2015	Art and design	The ‘sky pool’ is just the start: London prepares for a flood of bathing oligarchs	[Architecture, Design, Art and design, London, Property, UK news, Culture, Money, Regeneration, Society, Luxury goods sector, Communities, Business, Cities]
Thu Aug 20 16:02:48 MSK 2015	Books	Eileen by Ottessa Moshfegh review – an odd double of Plath's Bell Jar	[Books, Fiction, Culture, Sylvia Plath]
Thu Aug 20 16:00:05 MSK 2015	Life and style	Why should women run the gauntlet of harassment while out jogging?	[Running, Women, Life and style, Health & wellbeing]
Thu Aug 20 16:00:00 MSK 2015	Television & radio	Stadium Rock At 50 review: a joyful hark back to the legendary big gigs	[Pop and rock, The Beatles, Queen, Music, Radio, Television & radio, Culture]
Thu Aug 20 15:57:58 MSK 2015	Stage	Heard the one about the comedian? The standups joking about each other	[Edinburgh festival 2015, Comedy, Comedy, Culture, Stage, Edinburgh festival, Festivals, Adrienne Truscott]
Thu Aug 20 15:56:42 MSK 2015	Guardian Sustainable Business	Classroom best place to help kids deal with explicit videos online	[Guardian sustainable business, Teacher Network, Internet, Computing, Technology, Parents and parenting, Children, Privacy, Children's tech, Family, Life and style, Society]
Thu Aug 20 15:56:23 MSK 2015	Business	Fat Face presses ahead with first US store despite 7% drop in profits	[Retail industry, Business, UK news]
Thu Aug 20 15:55:29 MSK 2015	World news	Russia's pro-Putin biker gang to recreate WW2 in epic Crimean stunt show	[Russia, Europe, World news, Crimea, Ukraine, Second world war, Theatre]
Thu Aug 20 15:55:14 MSK 2015	US news	Millennials 'heart' Bernie Sanders: why the young and hip are #FeelingtheBern	[Bernie Sanders, Young people, US elections 2016, US news, US politics, Democrats, Hillary Clinton, New York, Culture, Society, Social media]
Thu Aug 20 15:52:41 MSK 2015	Football	Tim Howard and DaMarcus Beasley picked in USA squad for Brazil test	[USA, Football, Sport, US sports, Jurgen Klinsmann]
Thu Aug 20 15:50:21 MSK 2015	Comment is free	Spoiler alert: Bake Off has a short shelf life, so cut Mary Berry some slack | Rupert Myers	[The Great British Bake Off, Food TV, Television, Culture, Television & radio, Television, Technology, Television industry, Media]
Thu Aug 20 15:50:18 MSK 2015	Books	Making a living from writing, writing from making a living	[Creative writing, Fiction, Books, Culture]
Thu Aug 20 15:47:19 MSK 2015	Technology	Google ordered to remove links to ‘right to be forgotten’ removal stories	[Right to be forgotten, Google, Search engines, Information commissioner, UK news, Internet, Technology, Alphabet]
Thu Aug 20 15:46:58 MSK 2015	Education	GCSE results day 2015: pupils aged 11 to 44 on how they made the grade	[GCSEs, Education, Exams, Schools, Children, Young people, UK news]
Thu Aug 20 15:45:10 MSK 2015	Comment is free	Climate change is so dire we need a new kind of science fiction to make sense of it | Claire L Evans	[Fiction, Science fiction, Climate change, Environment, Books]
Thu Aug 20 15:44:45 MSK 2015	Technology	Ashley Madison hack: your questions answered	[Ashley Madison, Hacking, Life and style, Technology, Dating, Internet, Data and computer security]
Thu Aug 20 15:44:45 MSK 2015	Music	Matthew Herbert: ‘I can make music out of a banana or David Cameron or Belgium’	[Matthew Herbert, Music, Culture, Experimental music, Electronic music, Dance music]
Thu Aug 20 15:35:04 MSK 2015	Television & radio	Ripped-from-the-headlines is the latest TV trend but will too much reality bite?	[Television, Drama, The Good Wife, Culture, Television & radio, Politics, Homeland]
Thu Aug 20 15:27:13 MSK 2015	Media	Ad agency MEC dishes up a campaign for staff to feed the 5,000	[Advertising, UK news, Media]
Thu Aug 20 15:24:53 MSK 2015	Life and style	The protein problem: why eating too much chicken might not help your diet	[Health & wellbeing, Life and style, Chicken, Food & drink, Meat, Diets and dieting]
Thu Aug 20 15:20:42 MSK 2015	Environment	EU calls for urgency in ‘seriously lagging’ Paris climate talks	[Climate change, COP 21: UN climate change conference | Paris, Global climate talks, Environment, European Union, Europe, World news, Greenhouse gas emissions]
Thu Aug 20 15:16:26 MSK 2015	Fashion	The Milibeard: revealing Ed's new look	[Beauty, Men's fashion, Ed Miliband, Fashion, Life and style, Men's hair]
Thu Aug 20 15:13:14 MSK 2015	US news	New York governor joins calls for Times Square crackdown on topless women	[New York, Bill de Blasio, US news, Andrew Cuomo]
Thu Aug 20 15:08:01 MSK 2015	UK news	UK government faces long legal battle after man stripped of citizenship returns	[UK security and counter-terrorism, Theresa May, Al-Qaida, Politics, UK news, World news]
Thu Aug 20 15:07:32 MSK 2015	Science	Existence of cosmic neutrinos confirmed by Antarctic scientists	[Physics, Astronomy, Science, Space, Particle physics]
Thu Aug 20 15:07:04 MSK 2015	Film	Jane Lapotaire on Jack Gold: ‘A great sign of love and respect for the best director ever’	[Film, Culture, Cornwall, UK news]
Thu Aug 20 15:05:01 MSK 2015	World news	Spain's campaigning judge seeks change in law to prosecute global corporations	[Spain, Baltasar Garzón, Law, Corporate social responsibility, Politics, Environment, Europe, UK news, World news, Business]
Thu Aug 20 15:01:24 MSK 2015	Education	Sally Goldsworthy obituary	[Education, Children, Society, Literacy, Children's theatre, Theatre]
Thu Aug 20 15:00:10 MSK 2015	Life and style	Pop-up dinners: a taste of Provence in the heart of Brooklyn	[Food & drink, Life and style, New York holidays, United States, Travel, North and Central America]
Thu Aug 20 15:00:10 MSK 2015	Television & radio	The Jinx box set review: the utterly gripping true-life story of Robert Durst is stranger than any fiction	[Documentary, Robert Durst, Factual TV, US news, US crime, Television, Television & radio, Culture]
Thu Aug 20 15:00:10 MSK 2015	Film	Why bad films aren't getting the disrespect they deserve	[Film, Culture, Film criticism, Film industry, Pixels, Adam Sandler]
Thu Aug 20 15:00:09 MSK 2015	Books	The Moor’s Account by Laila Lalami review – a story with extraordinary power	[Fiction, Books, Culture, Pulitzer prize, Man Booker prize 2015]
Thu Aug 20 15:00:03 MSK 2015	Film	Lily Tomlin: ‘Women are forever the last recipients of progress’	[Film, Culture, Television, Television & radio, LGBT rights, World news, Feminism, Women, Gender]
Thu Aug 20 14:57:06 MSK 2015	Media	ITV gives Tom Bradby his big break - and he takes a long summer holiday	[TV news, ITV plc, ITV channel, Media, Television industry, UK news]
Thu Aug 20 14:57:02 MSK 2015	Sport	Eli Manning: I have never asked to be the NFL's highest-paid quarterback	[New York Giants, NFL, Sport, US sports]
Thu Aug 20 14:56:12 MSK 2015	Environment	Pesticides linked to bee decline for first time in a countrywide field study	[Bees, Pesticides, Insects, Wildlife, Animals, World news, Environment, UK news, Farming, Science, Zoology, Biology]
Thu Aug 20 14:55:48 MSK 2015	Media	Media events: on-stage interviews with Ahmet Altan and Amol Rajan...	[Media, Media events and conferences, Turkey, Press freedom, Freedom of speech, The Independent, Amol Rajan, Surveillance, Dominic Grieve, The Guardian, Law, Media law, National newspapers, Newspapers, Europe]
Thu Aug 20 14:51:01 MSK 2015	Youth Sport Trust Partner Zone	Physical education and school sport are vital to improving student happiness	[Youth Sport Trust]
Thu Aug 20 14:47:11 MSK 2015	Art and design	Exploitative or just awkward? Jan Hoek's shots of sex workers and 'Sweet Crazies'	[Photography, Art and design, Culture]
Thu Aug 20 14:46:54 MSK 2015	World news	Few demonstrators attend strike rally called by Polish migrant workers	[Migration, UK news, Poland, Europe, World news, Industrial action]
Thu Aug 20 14:46:09 MSK 2015	Football	The Fiver | Previous in the field of Euro-slapstick	[Football, Sport]
Thu Aug 20 14:45:28 MSK 2015	World news	Alan Wakeman obituary	[LGBT rights, World news, Vegan food and drink, Veganism, Life and style, Theatre, London, UK news]
Thu Aug 20 14:37:39 MSK 2015	Comment is free	Labour should have seen this membership debacle coming | Helen Lewis	[Labour party leadership, UK news, Labour, Politics]
Thu Aug 20 14:34:47 MSK 2015	Education	GCSE results day 2015: pass rates rise as UK students find out grades – live	[GCSEs, Education, Exams, Schools, UK news, Secondary schools]
Thu Aug 20 14:34:40 MSK 2015	World news	Pope Francis 'tricked' into calling for Falklands talks	[Pope Francis, Argentina, Falkland Islands, UK news, World news, Americas]
Thu Aug 20 14:32:41 MSK 2015	World news	McDonald's faces global scrutiny at Brazilian senate's human rights hearing	[Brazil, McDonald's, Americas, Business, Food & drink industry, World news]
Thu Aug 20 14:30:09 MSK 2015	Comment is free	Too many independent contractors are essentially employees – without benefits | Sheila McClear	[US work & careers, US income inequality, Silicon Valley, Money, Technology, US news]
Thu Aug 20 14:30:08 MSK 2015	Film	The Dance of Reality review – my father the hero	[Drama, Alejandro Jodorowsky, Film, Culture, Chile]
Thu Aug 20 14:29:24 MSK 2015	Film	Zoë Kravitz: ‘Why do stories happen to white people and everyone else is a punchline?’	[Dope, Film, Zoe Kravitz, Culture, Lenny Kravitz, Music, Bill Cosby, World news, Race issues]
Thu Aug 20 14:25:51 MSK 2015	Fashion	Haute mess: the fashion for being scruffy	[Fashion, Life and style, Mistress America, Greta Gerwig, Film, Culture]
Thu Aug 20 14:25:33 MSK 2015	Global Development Professionals Network	'I don’t want a bank account because my neighbours will think I’m rich'	[financial inclusion - global development professionals network, Global development professionals network, Morocco, Money, Africa]
Thu Aug 20 14:22:24 MSK 2015	Books	Authonomy writing community closed by HarperCollins	[Self-publishing, Publishing, Books, Culture]
Thu Aug 20 14:21:58 MSK 2015	Money	Will I get compensation for being sold worthless credit card protection?	[Credit cards, Money, Banks and building societies, Insurance, Insurance industry, UK news]
Thu Aug 20 14:21:15 MSK 2015	Business	Co-op Bank predicts two more years of losses after £204m loss in first half of 2015	[Co-operative Group, Banking, Business, Retail industry, Banks and building societies, Money, UK news, Regulators]
Thu Aug 20 14:16:42 MSK 2015	Sport	IAAF’s Lamine Diack: we are convinced 99% of athletes are clean	[IAAF, Athletics, World Athletics Championships, Lord Coe, Sport politics, Sport]
Thu Aug 20 14:13:40 MSK 2015	UK news	The one-hour London bus ticket is not a Labour invention	[UK news, Bus fares, Transport policy, Transport, Politics, Money, Consumer affairs, London politics, London, Boris Johnson, Mayoral elections, Society, Local politics, Local government, Liberal Democrats, Labour]
Thu Aug 20 14:13:36 MSK 2015	News	How many asylum seekers would other EU countries need to match Germany?	[Germany, Europe, World news, Migration, European Union]
Thu Aug 20 14:12:34 MSK 2015	World news	Britain to reopen embassy in Tehran after four years	[Iran, UK news, Foreign policy, Middle East and North Africa, Politics, World news, Iran's nuclear programme]
Thu Aug 20 14:10:30 MSK 2015	Education	GCSE results day: hard work pays off for pupils at Birmingham academy	[GCSEs, Education, Exams, Schools, Young people, Society]
Thu Aug 20 14:09:18 MSK 2015	Fashion	A stitch in time: the very modern world of the Instagram sewing circle	[Fashion, Craft, Life and style, Bjork, Music, Culture]
Thu Aug 20 14:08:37 MSK 2015	Stage	Felicity Ward at Edinburgh festival review – a personal whirlwind of a set	[Edinburgh festival 2015, Edinburgh festival, Comedy, Comedy, Stage, Culture, Festivals]
Thu Aug 20 14:07:33 MSK 2015	Sport	Former NFL quarterback Erik Kramer injured in apparent suicide attempt	[NFL, Sport, US sports, Detroit Lions, Chicago Bears]
Thu Aug 20 14:06:51 MSK 2015	KIA Fleet partner zone	Quiz: What kind of social media user are you?	[KIA Fleet partner zone]
Thu Aug 20 14:00:35 MSK 2015	Environment	Pesticides blamed for bee declines widespread in US waterways	[Bees, Pollution, Environment, Pesticides, Farming, US news, Insects, Wildlife]
Thu Aug 20 14:00:09 MSK 2015	Life and style	Do I take men too seriously when they tell me beautiful things?	[Online dating, Sex, Life and style, Dating]
Thu Aug 20 14:00:08 MSK 2015	Music	Destroyer: Poison Season review – overwhelming, aggravating, brilliant	[Music, Indie, Pop and rock, Culture]
Thu Aug 20 14:00:08 MSK 2015	Children's books	Warren the 13th by Tania del Rio and Will Staehle – review	[Children and teenagers, Books, Culture, Children's books: 7 and under, Children's books: 8-12 years, Adventure (children and teens), Comics and graphic novels (children and teens), Witches, wizards and magic]
Thu Aug 20 13:59:13 MSK 2015	News	GCSE results 2015: passes, grades and entrants – in charts	[GCSEs, Education, Exams, Mathematics, English and creative writing]
Thu Aug 20 13:55:58 MSK 2015	World news	Syrian town declares itself UN disaster area after latest regime attack	[Syria, United Nations, Middle East and North Africa, World news]
Thu Aug 20 13:41:54 MSK 2015	Comment is free	Want to see some seals? Head to Canary Wharf | Philip Hoare	[Marine life, UK news, Wildlife, Environment, London, Whales, Cetaceans, Dolphins, Porpoises, Rivers]
Thu Aug 20 13:41:24 MSK 2015	Media	The Sun's boost in online browsers proves paywall strategy was wrong	[Media, The Sun, Digital media, Paywalls, Charging for content, Daily Mirror, Mail Online, Rupert Murdoch, News UK, David Dinsmore, National newspapers, Newspapers, ABCs]
Thu Aug 20 13:41:17 MSK 2015	Politics	Dyab Abou Jahjah: the Arab 'extremist' causing problems for Jeremy Corbyn	[Jeremy Corbyn, Labour party leadership, UK news, Labour, Politics, Lebanon, Middle East and North Africa, World news, Religion, Belgium, Europe]
Thu Aug 20 13:31:47 MSK 2015	Environment	Tory lobbying against air pollution laws smells of political corruption | George Monbiot	[Pollution, Coal, Environment, Conservatives, Fossil fuels, Lobbying, UK news, European Union, Politics]
Thu Aug 20 13:30:08 MSK 2015	Culture professionals network	'It’s time for disability arts to take centre stage at the fringe'	[Culture professionals network, Edinburgh festival, Culture, Festivals, Theatre, Stage, Dance, Disability, Society]
Thu Aug 20 13:28:29 MSK 2015	Music	Destroyer – Poison Season: album stream	[Pop and rock, Music, Culture]
Thu Aug 20 13:25:08 MSK 2015	Business	Tesco promises to use only British milk in its own-brand yoghurt	[Tesco, Business, Environment, Retail industry, Supermarkets, Farming, UK news]
Thu Aug 20 13:23:04 MSK 2015	Politics	Labour leadership election: rejected supporters express their anger	[Labour party leadership, Labour, Politics, Jeremy Corbyn, UK news]
Thu Aug 20 13:21:38 MSK 2015	Film	The Quay Brothers: a nightmarish inspiration for Christopher Nolan	[Christopher Nolan, Culture, Film, Animation, Documentary, Science fiction and fantasy]
Thu Aug 20 13:19:47 MSK 2015	Business	UK economic slowdown? Don't panic	[Consumer spending, Economic growth (GDP), Economic recovery, Retail industry, Business, Economics, Oil, Commodities, Inflation, Petrol prices, Money, Motoring]
Thu Aug 20 13:19:27 MSK 2015	Technology	Ashley Madison using copyright law to try to limit attack leak	[Ashley Madison, Hacking, Technology, Dating, Life and style]
Thu Aug 20 13:18:35 MSK 2015	Football	Florian Thauvin – can £12m signing kickstart Newcastle United’s season?	[Newcastle United, Football, Steve McClaren, Sport]
Thu Aug 20 13:15:59 MSK 2015	US news	Donald Trump hails 'evening of love' in New Hampshire as Bush overshadowed	[Donald Trump, New Hampshire, US news, US politics, Republicans, US elections 2016, Jeb Bush]
Thu Aug 20 13:13:11 MSK 2015	Media	Government publishing 'anti-BBC propaganda', says Labour's Chris Bryant	[BBC, Television industry, Media, Chris Bryant, Politics, UK news]
