Tue Aug 04 16:50:02 MSK 2015	Housing Network	Young people are on benefits out of necessity, not out of choice	[Housing Network, Policy, Housing benefit, Homelessness, Homelessness, Housing, Benefits, Communities, Society, Young people, Housing benefit]
Tue Aug 04 16:49:49 MSK 2015	World news	A 21st-century Exodus: what the makeshift Calais camp church means	[Christianity, Religion, World news, Migration, France]
Tue Aug 04 16:49:16 MSK 2015	Business	Greek bank shares slump again but creditor talks make progress - as it happened	[Eurozone crisis, Business, Greece]
Tue Aug 04 16:45:41 MSK 2015	UK news	Cameron wins accolades from Italy's anti-immigrant Northern League	[Immigration and asylum, Italy, Politics, David Cameron, Conservatives, UK news, Europe, Matteo Renzi]
Tue Aug 04 16:41:21 MSK 2015	Politics	#JezWeCan: why Jeremy Corbyn gets the social media vote	[Jeremy Corbyn, Labour party leadership, Social media, Labour, Digital media, Twitter, Internet, Politics, Media, Technology]
Tue Aug 04 16:41:04 MSK 2015	World news	Swimming while black: the legacy of segregated public pools lives on	[Race issues, Swimming, Alabama, Fitness, Life and style, US news]
Tue Aug 04 16:40:32 MSK 2015	US news	Sandra Bland's family files civil rights lawsuit in push for answers	[Sandra Bland, Texas, US policing, Race issues, US news, World news]
Tue Aug 04 16:39:31 MSK 2015	Comment is free	When a brothel spills over into your mother’s garden | Lucy Mangan	[Prostitution, Sex trade, Society]
Tue Aug 04 16:37:53 MSK 2015	Film	Letter: John Jordan was charming and self-effacing	[Film, Television & radio]
Tue Aug 04 16:34:54 MSK 2015	Sport	Rio 2016: pollution and costs muddy Olympic waters	[Olympic Games 2016, Olympic Games, Sport]
Tue Aug 04 16:28:17 MSK 2015	Sport	Rio 2016: how Team GB are shaping up with one year to go	[Olympic Games 2016, Olympics, Cycling, Rowing, Athletics, Boxing, Swimming, Sailing, Sport]
Tue Aug 04 16:27:08 MSK 2015	Global Development Professionals Network	NGO alert: Burundi human rights campaigner hospitalised by shooting	[Global development professionals network, Burundi, Human rights, Africa, World news, Law]
Tue Aug 04 16:22:00 MSK 2015	Education	Alan Cawson obituary	[University of Sussex, Politics, Education, Digital media, Media, Ghana]
Tue Aug 04 16:18:54 MSK 2015	World news	Indians push for alcohol prohibition in street protests	[India, South and Central Asia, World news]
Tue Aug 04 16:16:44 MSK 2015	Fashion	Cold war: five office coverups you're probably familiar with	[Fashion, Life and style]
Tue Aug 04 16:15:02 MSK 2015	Media	Mark Jones obituary	[BBC, Radio 4 Extra, Radio, Audiobooks, Media, Wales]
Tue Aug 04 16:09:36 MSK 2015	Comment is free	Public opinion doesn't matter in the Labour leadership election. I'm following my conscience and Jeremy Corbyn | Ian Martin	[Jeremy Corbyn, Labour party leadership, Andy Burnham, Yvette Cooper, Liz Kendall, Labour, Politics]
Tue Aug 04 16:09:00 MSK 2015	Music	Taylor Swift: 'I wasn't ready to be friends with Kanye West until he respected me'	[Taylor Swift, Kanye West, Music, Culture, Jay Z, Lena Dunham, Selena Gomez, Celebrity, Music industry, Spotify]
Tue Aug 04 16:05:37 MSK 2015	Teacher Network	When academies are failing, don’t pass the parcel – bring back local authorities	[Teacher Network, Education, Academies, Ofsted, Free schools, Schools, Primary schools, Secondary schools]
Tue Aug 04 16:04:54 MSK 2015	Fashion	David Bowie: his style story, 1972-1973	[Men's fashion, David Bowie, Music, Fashion, Life and style, Culture]
Tue Aug 04 16:02:09 MSK 2015	Cities	Forgotten architectural gems in your city: share photos and stories	[Cities, Architecture, Heritage, Culture]
Tue Aug 04 16:02:04 MSK 2015	Media	Cilla Black on brink of first UK top 40 hit in more than four decades	[Digital media, Media, Cilla Black, Television, Television & radio, Culture, Music, UK news]
Tue Aug 04 16:00:07 MSK 2015	Culture	Is it time Britain had a museum of immigration?	[Culture, Immigration and asylum, Migration, Museums, Museums, World news, UK news, Politics, Europe]
Tue Aug 04 15:58:21 MSK 2015	Music	Musical activism: Greenpeace is not the first	[Classical music, Music, Culture, Greenpeace, Activism, Arctic]
Tue Aug 04 15:56:30 MSK 2015	Books	Frank McGuinness: 'One thing I’ll say about my home town, we could keep our secrets'	[Books, Ireland, Frank McGuinness, Catholicism, Creative writing, Culture]
Tue Aug 04 15:56:21 MSK 2015	Music	The playlist: metal – Clutch, Grave Pleasures, Powerwolf and more	[Music, Culture, Metal, Pop and rock]
Tue Aug 04 15:56:10 MSK 2015	Politics	Who is Jeremy Corbyn? An international reader's guide to the British politician	[Jeremy Corbyn, Politics, UK news, Labour party leadership, Labour]
Tue Aug 04 15:52:31 MSK 2015	Business	FTSE ends flat and Coca-Cola Hellenic loses its fizz	[Business, Coca-Cola Hellenic Bottling Company, Smiths Group, Meggitt, BHP Billiton, Rio Tinto, Shire]
Tue Aug 04 15:48:23 MSK 2015	Comment is free	14 years in jail for Libor rigging? The judge makes a persuasive case | Joshua Rozenberg	[Libor, Judiciary, Banking, Serious Fraud Office, Prisons and probation, UK criminal justice, Law, Business, Society, UK news]
Tue Aug 04 15:48:09 MSK 2015	Television & radio	Great British Bake Off recipe has proved a sweet success for BBC Worldwide	[The Great British Bake Off, Food TV, Television, Television & radio, Mary Berry, Baking, Paul Hollywood, Life and style, Food & drink, BBC2, BBC1, BBC Worldwide, BBC, Media, Television industry, UK news, Culture]
Tue Aug 04 15:43:40 MSK 2015	Politics	Corbyn sets out economic vision for the north: Politics live - readers' edition	[Politics, UK news, Jeremy Corbyn, Labour, Labour party leadership]
Tue Aug 04 15:38:03 MSK 2015	World news	Referee in hospital after Russian football match ends in violence	[Russia, Football violence, Europe, World news, Football, Sport]
Tue Aug 04 15:35:12 MSK 2015	US news	Republican presidential hopefuls wait to see if they make the cut for TV debate	[Republicans, US news, US elections 2016, US politics, Democrats, Donald Trump, Jeb Bush, Scott Walker, Rand Paul, Ben Carson, Chris Christie, Rick Perry, Rick Santorum, Marco Rubio, Ted Cruz, Mike Huckabee, Carly Fiorina, Hillary Clinton, Bernie Sanders]
Tue Aug 04 15:33:12 MSK 2015	Money	The new cold war: why women are chilly at work	[Work & careers, Women, Life and style]
Tue Aug 04 15:25:04 MSK 2015	UK news	Support cut-off for refused asylum seekers may affect 2,900 families in UK	[Immigration and asylum, State benefits, Migration, Refugees, Benefits, Local government, House of Commons, Government data, Politics, Law, Society, UK news]
Tue Aug 04 15:22:40 MSK 2015	Comment is free	The secret to gaffe-free Republican debates: limit their speaking time | Jeb Lund	[Republicans, Jeb Bush, Donald Trump, Chris Christie, Marco Rubio, Carly Fiorina, Scott Walker]
Tue Aug 04 15:20:57 MSK 2015	Sport	The Rio property developer hoping for a $1bn Olympic legacy of his own	[Olympic Games 2016, Brazil, Americas, Olympic Games, Sport, World news]
Tue Aug 04 15:18:45 MSK 2015	Sport	Adam Peaty sets 50m breaststroke record at world championships	[Swimming, Sport]
Tue Aug 04 15:12:58 MSK 2015	Sport	Horse racing tips: Wednesday 5 August	[Horse racing tips, Horse racing, Sport]
Tue Aug 04 15:11:33 MSK 2015	Art and design	Why the National Gallery strikes could turn me Tory	[Art and design, National Gallery, Culture, Trade unions, Politics, UK news, Labour]
Tue Aug 04 15:06:27 MSK 2015	Global Development Professionals Network	Eyewitness: the women and girls rescued from Boko Haram in Nigeria	[Global development professionals network, Nigeria, Africa, United Nations, Boko Haram]
Tue Aug 04 15:06:01 MSK 2015	Comment is free	Modern hunting images are morally repugnant. Better to look away | Jonathan Jones	[Hunting, Art, Animals, Art and design, Africa, World news, Wildlife, Conservation, Endangered species]
Tue Aug 04 15:05:51 MSK 2015	Television & radio	Why I love Playing House: the grown-up alternative to Broad City	[US television, Broad City, Television, Culture, Television & radio, Amy Schumer, Amy Poehler]
Tue Aug 04 15:01:31 MSK 2015	Football	The Fiver | No questions about Cecil the Lion	[Football, Sport]
Tue Aug 04 15:00:08 MSK 2015	Science	Answer to earthworm's ability to digest poisons unearthed by scientists	[Biochemistry and molecular biology, Science, Biology, Soil, Chemistry]
Tue Aug 04 14:56:00 MSK 2015	Television & radio	Great British Bake Off's past winners – where are they now?	[The Great British Bake Off, Baking, UK news, Food TV, Food & drink, Life and style, Television, BBC]
Tue Aug 04 14:53:36 MSK 2015	Television & radio	Cilla Black died of a stroke after falling at Spanish villa, sons confirm	[Cilla Black, Spain, UK news, Television, Culture, Television & radio, Europe, World news]
Tue Aug 04 14:53:00 MSK 2015	News	Inside the 7 August edition	[]
Tue Aug 04 14:52:18 MSK 2015	Music	50 Cent's expenses include $5,000 per month on gardening	[50 Cent, Music, Culture]
Tue Aug 04 14:49:27 MSK 2015	World news	Angela Merkel's influence now extends to German slang	[Angela Merkel, Germany, Language, Europe, Science, World news]
Tue Aug 04 14:49:03 MSK 2015	Sport	James Guy wins historic freestyle gold as Adam Peaty sets breaststroke record	[Swimming, Ryan Lochte, Sport]
Tue Aug 04 14:45:06 MSK 2015	Comment is free	There’s a silver lining in the religious right’s onslaught of discrimination | Adam Lee	[LGBT rights, Christianity, Religion, Atheism, Illinois, Reproductive rights, Society]
Tue Aug 04 14:44:14 MSK 2015	Books	How much do you know about Little Women? – quiz	[Books, Culture, Classics]
Tue Aug 04 14:41:47 MSK 2015	Politics	George Osborne overtakes Boris Johnson as favourite to lead Tories	[Conservatives, George Osborne, Boris Johnson, David Cameron, Politics, UK news, Theresa May, Opinion polls, Sajid Javid]
Tue Aug 04 14:40:27 MSK 2015	Music	Shooting near Drake afterparty in Toronto leaves two dead	[Drake, Canada, Gun crime, Rap, Hip-hop, Music, Culture, Americas, Urban music]
Tue Aug 04 14:35:14 MSK 2015	Music	Eminem became addicted to exercise following drug rehabilitation	[Eminem, Music, Culture, Rap, Running, Life and style, Hip-hop, Urban music]
Tue Aug 04 14:31:43 MSK 2015	World news	Secrets and codes from the Iran nuclear talks	[Iran, Iran's nuclear programme, Obama administration, Middle East and North Africa, US news, World news]
Tue Aug 04 14:28:44 MSK 2015	Football	Win (home) tickets to West Brom v Manchester City in the Premier League	[Premier League, Sport, Football]
Tue Aug 04 14:27:59 MSK 2015	Football	Win (home) tickets to Newcastle United v Southampton in the Premier League	[Premier League, Football, Sport]
Tue Aug 04 14:27:02 MSK 2015	Football	Win (home) tickets to Everton v Watford in the Premier League	[Premier League, Football, Sport]
Tue Aug 04 14:25:34 MSK 2015	Football	Win (home) tickets to Chelsea v Swansea City in the Premier League	[Premier League, Football, Sport]
Tue Aug 04 14:24:26 MSK 2015	Comment is free	Europe needs major investment if it is to avoid another Greece | Jacques Delors and Henrik Enderlein	[European Union, Europe, Euro, Greece, European monetary union, World news]
Tue Aug 04 14:23:07 MSK 2015	Technology	Taylor Swift still has bad blood with Spotify over streaming music dispute	[Spotify, Taylor Swift, Digital music and audio, Apple, Apple Music, Internet, Technology, Music industry, Music, Media, Culture]
Tue Aug 04 14:19:39 MSK 2015	US news	Alabama officer kept job after proposal to murder black man and hide evidence	[Alabama, US policing, US news]
Tue Aug 04 14:12:06 MSK 2015	Media	The Guardian's Stuart Millar joins BuzzFeed	[Media, BuzzFeed, The Guardian, Sunday Times, Investigative journalism, National newspapers, Newspapers, Digital media]
Tue Aug 04 14:03:09 MSK 2015	Music	Sun Kil Moon review  – instinctive, in-the-moment art from Mark Kozelek	[Pop and rock, Music, Culture]
Tue Aug 04 14:01:45 MSK 2015	Technology	Two Mac viruses strike at the heart of the platform's secure image	[Apple, Data and computer security, Computing, Technology, Malware]
Tue Aug 04 14:00:01 MSK 2015	Children's books	Fire Colour One by Jenny Valentine - review	[Children and teenagers, Books, Culture, Children's books: 8-12 years, Teen books]
Tue Aug 04 13:59:25 MSK 2015	Art and design	Edinburgh art festival review – a slight and silly sideshow	[Art, Culture, Edinburgh festival 2015, Painting, Art and design, Edinburgh]
Tue Aug 04 13:57:17 MSK 2015	Music	L’enfant et les sortilèges review – bright ideas and remarkable singing from the Samling Academy	[Opera, Classical music, Culture, Music]
Tue Aug 04 13:55:35 MSK 2015	Guardian Sustainable Business	Business must collaborate - without it the world is brutal and terrifying	[Guardian sustainable business, Board games, Life and style, Business, Corporate social responsibility, Environment, Climate change, Competition and Markets Authority, Regulators]
