Sun Sep 13 09:59:00 MSK 2015	Technology	Ana Matronic: ‘I’d love to be a cyborg and have bionic legs – a little bit longer than my current ones’	[Technology, Scissor Sisters, Music, Robots]
Sun Sep 13 09:31:17 MSK 2015	Film	Hero review - Salman Khan turns producer for punchbag of an action love-in	[Bollywood, Action and adventure, Salman Khan, Film, Culture, India, South and Central Asia, World news, Romance]
Sun Sep 13 09:30:00 MSK 2015	Books	Bill Clegg: ‘I really understand the loneliness, excitement and vulnerability it takes to create a book now’	[Fiction, Publishing, Man Booker prize 2015, Booker prize, Books, Culture]
Sun Sep 13 09:05:19 MSK 2015	Technology	Self-driving cars: from 2020 you will become a permanent backseat driver	[Technology, Self-driving cars, Motoring, Google, Apple, Computing, BMW, Automotive industry, Business]
Sun Sep 13 09:00:51 MSK 2015	Sport	Roger Federer wants net gain in US Open final against Djokovic	[US Open 2015, Roger Federer, Novak Djokovic, US Open tennis, Tennis, US sports, Sport]
Sun Sep 13 09:00:20 MSK 2015	Comment is free	It’s not easy getting laughs out of the migrant crisis	[Migration, Comedy, Comedy, Stewart Lee]
Sun Sep 13 09:00:19 MSK 2015	Books	Spill Simmer Falter Wither by Sara Baume review – instils fear and wonder	[Fiction, Books, Culture]
Sun Sep 13 09:00:19 MSK 2015	Teacher Network	How to teach … rugby	[Teacher Network, Education, Teaching, Primary schools, Secondary schools, Australian education, US education, Schools]
Sun Sep 13 08:59:46 MSK 2015	Football	Manchester United ease past Liverpool as Anthony Martial scores on his debut	[Premier League, Manchester United, Liverpool, Football, Sport]
Sun Sep 13 08:43:28 MSK 2015	Australia news	ACTU calls off legal challenge to Dyson Heydon as head of unions inquiry	[Royal commission into trade union governance and corruption, Australian trade unions, Australian politics, Australia news]
Sun Sep 13 08:30:19 MSK 2015	Travel	Be a farmer for a day in Crete	[Crete, Europe, Greece holidays, Green travel, Working holidays, Travel]
Sun Sep 13 08:30:19 MSK 2015	Life and style	Why the UK sperm bank is running short	[Life and style, Fertility problems, Health, Society, Science, Sperm donation]
Sun Sep 13 08:30:18 MSK 2015	Life and style	Money now or later? What delaying gratification says about you	[Life and style, Psychology, Science]
Sun Sep 13 08:21:57 MSK 2015	Media	Jeremy Corbyn versus the media – will he take on Murdoch?	[Media, Jeremy Corbyn, Tom Watson, Politics, Labour, Scottish National party (SNP), Tony Blair, Neil Kinnock, Michael Foot, National newspapers, BBC, The Guardian, The Independent, The Sun, Daily Mirror, Daily Mail, Daily Record, London Evening Standard, Boris Johnson, Ken Livingstone, Andrew Marr, Financial Times, Ipso, Scotland, UK news, Newspapers, Rupert Murdoch, Andy Burnham, Press regulation]
Sun Sep 13 08:00:24 MSK 2015	Music	Florence + the Machine review – part rock star, part Cleopatra	[Florence + the Machine, Pop and rock, Music, Culture]
Sun Sep 13 08:00:23 MSK 2015	Business	Glencore finds itself caught off balance	[Mining, Business, Bank of England, Economics, Pay]
Sun Sep 13 08:00:22 MSK 2015	Media	Impartiality: the impossible battle that the BBC cannot win	[BBC, BBC licence fee, John Whittingdale, European Union, Europe, Television industry, Politics, Media]
Sun Sep 13 08:00:22 MSK 2015	Books	Sir Anthony Seldon: ‘David Cameron is not a nasty political person who goes for his own short-term advantage’	[Politics, Biography, Books, Culture, Politics, Education, David Cameron, Gordon Brown, Jeremy Corbyn, Tony Blair, Labour party leadership]
Sun Sep 13 08:00:21 MSK 2015	Children's books	Top 10 islands in children's fiction	[Children and teenagers, Books, Culture, Children's books: 8-12 years, Teen books]
Sun Sep 13 08:00:21 MSK 2015	Business	The Brics collapse, the south staggers: and the almighty dollar is back	[Brics, US economy, Chinese economy, Brazil, Federal Reserve, Business, Americas, World news, Asia Pacific, Economics, Morrisons, Retail industry, Management, Oil, Global economy]
Sun Sep 13 08:00:21 MSK 2015	Politics	George Osborne will give you a pay rise. But he won’t let you fight for one	[Economic policy, Economics, Minimum wage, Pay, Living wage, Trade unions, George Osborne, Business, Family finances, Money, Politics, Society]
Sun Sep 13 08:00:21 MSK 2015	Media	Leveson inquiry gets nowhere slowly	[Leveson inquiry, Press regulation, National newspapers, Press intrusion, Hacked Off campaign, UK news, Newspapers, Media, Newspapers & magazines, The Guardian, BuzzFeed]
Sun Sep 13 08:00:21 MSK 2015	Film	Robert Pattinson: ‘I’m definitely very confused’	[Robert Pattinson, James Dean, Film industry, Anton Corbijn, Twilight, Kristen Stewart, FKA twigs]
Sun Sep 13 08:00:21 MSK 2015	Technology	Future of food: how we eat	[Technology, Food & drink, Science, Nutrition]
Sun Sep 13 08:00:20 MSK 2015	Technology	Future of food: how we grow	[Technology, Farming, Environment, Food security, Food, Food & drink industry, Science, Fruit, Vegetables]
Sun Sep 13 08:00:20 MSK 2015	Technology	Future of food: how we share it	[Technology, Food & drink, Restaurants]
Sun Sep 13 08:00:20 MSK 2015	Society	Transgender on screen: the programmes and movies leading the charge	[Transgender, Television, Film, Television & radio, Culture, Orange is the New Black, The Danish Girl, Eddie Redmayne, Caitlyn Jenner, Lena Dunham]
Sun Sep 13 08:00:19 MSK 2015	Music	Low: Ones and Sixes review – an ear-pricking listen	[Low, Indie, Music, Culture]
Sun Sep 13 08:00:19 MSK 2015	Film	Legend review – Tom Hardy divides and conquers as the Krays	[Film, Culture, Legend]
Sun Sep 13 08:00:19 MSK 2015	Technology	Future of food: how we cook	[Technology, Food & drink, Robots, 3D printing]
Sun Sep 13 08:00:19 MSK 2015	Television & radio	Britpop, Ukip and pickled brains: what the future of This Is England looks like	[Television, Television & radio, Culture, This Is England, Shane Meadows]
Sun Sep 13 08:00:18 MSK 2015	Books	Black Earth: The Holocaust As History and Warning review – evil explained in detail	[History, Books, Society, Culture, Second world war, Joseph Stalin, Adolf Hitler, Holocaust, World news]
Sun Sep 13 08:00:18 MSK 2015	Children's books	Big Nate Lives It Up by Lincoln Peirce - review	[Children and teenagers, Books, Culture, Children's books: 8-12 years, Friendship (children and teens), Funny books (children and teens), School]
Sun Sep 13 08:00:18 MSK 2015	Life and style	Loosen up: exercises to keep backache at bay	[Fitness, Back pain, Life and style, Health & wellbeing]
Sun Sep 13 08:00:18 MSK 2015	Media	The BBC licence fee lacks friends, but viewers love their TV subscriptions	[BBC licence fee, BBC, Netflix, John Whittingdale, Digital media, US television, Television industry, Television, Television & radio, US television industry, Media]
Sun Sep 13 07:45:18 MSK 2015	Film	Venice film festival – plenty of punch to disturb the peace	[Venice film festival 2015, Venice film festival, Film, Culture, Charlie Kaufman, Christopher Plummer, Ralph Fiennes, Tilda Swinton, Kristen Stewart, Johnny Depp, Orhan Pamuk]
Sun Sep 13 07:45:17 MSK 2015	Technology	How Instagram is being given a gay makeover	[Instagram, LGBT rights, Life and style, Social media, Technology, Society, World news, Digital media, Media]
Sun Sep 13 07:30:17 MSK 2015	Stage	Martin McDonagh interview: ‘Theatre is never going to be edgy in the way I want it to be’	[Theatre, Martin McDonagh, Royal Court theatre, Capital punishment, Stage, Culture]
Sun Sep 13 07:11:27 MSK 2015	Society	Getting blood pressure well below official guidelines saves lives – study	[High blood pressure, Health, Health & wellbeing, Heart attack]
Sun Sep 13 07:01:17 MSK 2015	UK news	Jez We Did:  how Labour rank outsider Jeremy Corbyn swept to victory	[UK news, Jeremy Corbyn, Labour party leadership, Politics, Labour, Yvette Cooper, Andy Burnham, Liz Kendall]
Sun Sep 13 07:00:24 MSK 2015	Stage	Brave New World review – impressive but frustrating	[Theatre, Stage, Aldous Huxley, Books, Culture]
Sun Sep 13 07:00:23 MSK 2015	Stage	Dusty review – a painful failure of a jukebox musical	[Musicals, Dusty Springfield, Theatre, Stage, Pop and rock, Music, Culture]
Sun Sep 13 07:00:22 MSK 2015	Film	La Famille Bélier review – feelgood comedy	[World cinema, Comedy, Film, Culture, Deafness and hearing impairment]
Sun Sep 13 07:00:21 MSK 2015	Technology	Apps of the month: September	[Apps, Technology, UK news]
Sun Sep 13 07:00:21 MSK 2015	Film	Irrational Man review – Woody Allen revisits familiar territory	[Irrational Man, Woody Allen, Joaquin Phoenix, Drama, Thriller, Film, Culture]
Sun Sep 13 07:00:20 MSK 2015	Film	Brian De Palma: ‘We were fascinated by our different views on how to tell a story’	[Brian de Palma, Film, Culture, Noah Baumbach]
Sun Sep 13 07:00:20 MSK 2015	Music	Bruch: Violin Concerto No 1, Serenade, In Memoriam CD review – quiet and compelling eloquence	[Classical music, Music, Culture]
Sun Sep 13 07:00:20 MSK 2015	Life and style	Uncomfortably numb: 'I've had my first Botox injection and I want more'	[Cosmetic surgery, Dentists, Beauty, Health, Society, Life and style, Fashion, Women]
Sun Sep 13 07:00:20 MSK 2015	Stage	Future Conditional review – an entertaining assault on the UK’s divisive education system	[Old Vic Theatre, Rob Brydon, Matthew Warchus, Theatre, Stage, Culture, Education policy, Education]
Sun Sep 13 07:00:19 MSK 2015	Stage	Le Corsaire review – pirates, panache – and Putin	[Ballet, Dance, Stage, Culture]
Sun Sep 13 07:00:19 MSK 2015	Teacher Network	What a difference a day makes: the argument for a four-day school week	[Teacher Network, Leadership, Education, Schools, Primary schools, Secondary schools, Teaching, Teachers' workload, Work-life balance, Work & careers]
Sun Sep 13 07:00:19 MSK 2015	Film	Medium Cool review – a landmark fusion of fiction and documentary	[DVD and video reviews, Film, Culture]
Sun Sep 13 07:00:19 MSK 2015	Art and design	William Kentridge; Uwe Wittwer review – exhilarating and melancholy	[Art, Art and design, Painting, Video art, Performance art, Gerhard Richter, Exhibitions, Culture]
Sun Sep 13 07:00:18 MSK 2015	Film	Avengers: Age of Ultron; The Age of Adaline; The Tribe; Hard to Be a God; The Wonders; The Salt of the Earth; The Dance of Reality; Marshland; Empire – review	[DVD and video reviews, Harrison Ford, Marvel, Joss Whedon, World cinema, Culture, Film]
Sun Sep 13 07:00:18 MSK 2015	Music	Dave Rawlings Machine: Nashville Obsolete CD review – laconic but biting	[Country, Music, Culture]
Sun Sep 13 07:00:18 MSK 2015	Music	Richard Hawley: Hollow Meadows review – recalls a vulnerable Elvis	[Richard Hawley, Music, Culture]
Sun Sep 13 07:00:18 MSK 2015	Music	Stefano Battaglia Trio: In the Morning review – atmospheric reworkings of Alec Wilder	[Jazz, Classical music, Music, Culture]
Sun Sep 13 07:00:18 MSK 2015	Music	Benedetto Marcello: Psalms CD review – lovely 18th-century English settings	[Classical music, Music, Culture]
Sun Sep 13 07:00:18 MSK 2015	Film	Maze Runner: The Scorch Trials review – more spectacle, less character	[Science fiction and fantasy, Action and adventure, Aidan Gillen, Film, Culture]
Sun Sep 13 07:00:18 MSK 2015	Film	The Visit review – a shocker from M Night Shyamalan, and not the good kind	[M Night Shyamalan, Horror, Film, Culture]
Sun Sep 13 07:00:17 MSK 2015	Books	Two Years, Eight Months & Twenty-Eight Nights review – stories told against disaster	[Fiction, Books, Culture]
Sun Sep 13 07:00:17 MSK 2015	Music	Fauré, Strauss: Violin Sonatas CD review – Perlman and Ax on peerless form	[Classical music, Music, Culture]
Sun Sep 13 07:00:17 MSK 2015	Music	Kwabs: Love + War review – the right side of smooth	[R&B, Urban music, Music, Culture]
Sun Sep 13 07:00:16 MSK 2015	Film	Pasolini review – a handsome, oblique tribute to the great director	[Pasolini, Abel Ferrara, Pier Paolo Pasolini, Biopics, Film, Willem Dafoe, Culture]
Sun Sep 13 06:59:16 MSK 2015	Stage	The Oresteia review – visceral in every sense | Kate Kellaway	[Aeschylus, Shakespeare's Globe, Theatre, Stage, Culture, UK news, Classics and ancient history, Classics]
Sun Sep 13 06:50:16 MSK 2015	Stage	Song from Far Away review – anguish offset by mournfully funny moments	[Theatre, Stage, Culture, Young Vic, Ivo van Hove, Simon Stephens]
Sun Sep 13 06:30:16 MSK 2015	Books	Grief Is the Thing with Feathers by Max Porter review – a lyrical study of loss	[Fiction, Poetry, Guardian first book award 2015, Guardian first book award, Ted Hughes, Books, Culture]
Sun Sep 13 06:11:20 MSK 2015	Australia news	Nationals elect party president with ties to Shenhua mining company	[National party, Australian politics, New South Wales, Coal, Mining, Mining, Australia news]
Sun Sep 13 06:00:19 MSK 2015	Money	Post Office had such a grasping attitude when my aunt died	[Money, Consumer affairs, Consumer rights, Post Office, Business]
Sun Sep 13 06:00:18 MSK 2015	Television & radio	The week in radio: Too Much Fighting on the Dance Floor; The Reunion; From Our Own Correspondent	[Radio, Factual radio, Radio 4, Drama, Television & radio, Alan Bennett, Maggie Smith, Pop and rock, Culture, Migration, World news, Music]
Sun Sep 13 06:00:18 MSK 2015	Guardian Careers	Help! I want a job but I've got no work experience – live chat	[Live Q&As, Guardian Careers, Live Q&A, Live Q and A, Work & careers, Job hunting]
Sun Sep 13 06:00:17 MSK 2015	Television & radio	The week in TV: Doctor Foster; Beck; Ballers; Hunted; The Queen’s Longest Reign: Elizabeth and Victoria	[Television, Television & radio, Suranne Jones, BBC, BBC1, BBC4, Channel 4, Sky Atlantic, The Queen, Queen Victoria, Culture]
Sun Sep 13 06:00:17 MSK 2015	Voluntary Sector Network	GoGen's target-driven culture failed its call-centre staff	[Voluntary Sector Network, Voluntary sector network blog, Fundraising, Charities, Society, Voluntary sector, Call centres]
Sun Sep 13 06:00:16 MSK 2015	Technology	Games reviews roundup: Everybody’s Gone to the Rapture; Resident Evil: Revelations 2; Beatbuddy: Tale of the Guardians	[Games, Simulation games, Music games, Platform games, Puzzle games, Alternate reality games, Shoot 'em ups, Technology, Culture, PS Vita, PlayStation 4, Nintendo, Wii U]
Sun Sep 13 06:00:15 MSK 2015	Music	Prince: HitNRun review – deliciously gritty… eventually	[Prince, Pop and rock, Music, Culture]
Sun Sep 13 06:00:15 MSK 2015	Music	The Arcs: Yours, Dreamily review – sepia-tinted playfulness from Black Keys frontman	[Pop and rock, Black Keys, Music, Culture]
Sun Sep 13 05:30:15 MSK 2015	Life and style	The mindblowing expense of mindfulness | Eva Wiseman	[Mindfulness, Life and style]
Sun Sep 13 05:30:15 MSK 2015	Books	Reckless: My Life by Chrissie Hynde review – confessions of a great Pretender	[Autobiography and memoir, Chrissie Hynde, Books, Music, Culture]
Sun Sep 13 05:28:23 MSK 2015	Fashion	Alexander Wang at New York fashion week: a return to urban roots	[New York fashion week Spring/Summer 2016, Fashion, Fashion weeks, New York, New York fashion week]
Sun Sep 13 05:00:15 MSK 2015	Life and style	Gardens: purify your home | James Wong	[Gardening advice, Gardens, Life and style]
Sun Sep 13 05:00:15 MSK 2015	Environment	The eco guide to green parenting | Lucy Siegle	[Environment, Life and style, Children]
Sun Sep 13 05:00:15 MSK 2015	Life and style	Paradise Garage: restaurant review | Jay Rayner	[Food & drink, Restaurants, Restaurants, Life and style, Travel]
Sun Sep 13 05:00:14 MSK 2015	Life and style	‘I dress however I bloody want to dress’	[Life and style]
Sun Sep 13 05:00:14 MSK 2015	Life and style	Freddie Grubb ‘Walbrook’: bike review | Martin Love	[Technology]
Sun Sep 13 04:59:15 MSK 2015	Technology	Porsche 911 GTS Carrera Cabriolet: car review | Martin Love	[Motoring, Technology, Porsche, Automotive industry]
Sun Sep 13 04:59:15 MSK 2015	Fashion	Dramatic lashes | Eva Wiseman	[Beauty, Life and style, Fashion]
Sun Sep 13 04:59:14 MSK 2015	Life and style	Wines to enjoy this autumn | David Williams	[Wine, Food & drink, Life and style]
Sun Sep 13 04:52:21 MSK 2015	Sport	Floyd Mayweather v Andre Berto – as it happened	[Boxing, Floyd Mayweather, Sport, US sports]
Sun Sep 13 04:32:43 MSK 2015	Society	Domestic violence: Quentin Bryce to head taskforce after horror week	[Domestic violence, Queensland, Quentin Bryce, Annastacia Palaszczuk, Australian police and policing, Crime - Australia, Australia news, Queensland politics]
Sun Sep 13 04:08:22 MSK 2015	World news	Bangkok bombing: police issue photo of suspect Abu Dustar Abdulrahman	[Thailand, Asia Pacific, World news, China]
Sun Sep 13 04:03:13 MSK 2015	Comment is free	Yet again men hold power. Why can’t Labour change? | Yvonne Roberts	[Women in politics, Labour party leadership, Labour party deputy leadership, Labour, Politics, Gender, UK news]
Sun Sep 13 04:02:13 MSK 2015	Comment is free	Jeremy Corbyn should beware his enemies – and even more his friends | Andrew Rawnsley	[Jeremy Corbyn, Labour party leadership, Labour, Politics]
Sun Sep 13 03:51:09 MSK 2015	Sport	George Groves loses third world-title fight - this time to Badou Jack	[George Groves, Boxing, US sports, Sport]
Sun Sep 13 03:22:17 MSK 2015	Australia news	Canning byelection: Tony Abbott says Liberals will win, despite negative poll	[Canning byelection 2015, Tony Abbott, Liberal party, Coalition, Labor party, Australian politics, Tanya Plibersek, Malcolm Turnbull, Peter Dutton, Climate change, Environment, Australia news, Western Australia, Western Australian politics]
Sun Sep 13 02:35:00 MSK 2015	Film	Miss You Already review - British chick flick updates Beaches with little flair	[Toronto film festival 2015, Toronto film festival, Festivals, Culture, Film, Toni Collette, Drama]
Sun Sep 13 01:54:00 MSK 2015	Film	About Ray review - transgender drama offers an unremarkable take on a remarkable story	[Toronto film festival 2015, Film, Culture, Naomi Watts, Toronto film festival, Transgender, Festivals, Susan Sarandon]
Sun Sep 13 01:06:12 MSK 2015	Film	Look Both Ways rewatched – Aussie drama about impending death is no downer	[Drama, Animation, Film, Culture]
Sun Sep 13 00:24:15 MSK 2015	US news	Iowa tailgate: cold beer and cornhole at Trump stakeout in the parking lot	[Republicans, US politics, Donald Trump, US news]
Sat Sep 12 23:49:52 MSK 2015	Business	Vodafone Australia admits hacking Fairfax journalist's phone	[Vodafone, Australia news, Telecommunications industry, Privacy]
Sat Sep 12 23:49:13 MSK 2015	Australia news	Peter Dutton apologises for 'water lapping at your door' jibe	[Peter Dutton, Australian politics, Liberal party, Australia news, Asia Pacific]
Sat Sep 12 23:17:48 MSK 2015	Politics	Jeremy Corbyn's landslide election met with scepticism from international press	[Jeremy Corbyn, Politics, UK news, Europe, Labour, US news, Media, Foreign policy, World news, Labour party leadership]
Sat Sep 12 23:15:07 MSK 2015	Politics	Team Cameron will play the ball, not the man, and let voters decide for themselves | Toby Helm	[Conservatives, UK news, Politics, David Cameron, George Osborne, Jeremy Corbyn, Labour party leadership, Labour]
Sat Sep 12 23:13:07 MSK 2015	News	For the record	[UK news]
Sat Sep 12 23:13:00 MSK 2015	Australia news	Labor to introduce bill outlawing revenge porn	[Australian politics, Privacy, Labor party, Australia news, Social media, Pornography, Digital media, Internet, Australian law, Victoria]
Sat Sep 12 23:07:07 MSK 2015	Comment is free	Honour Scotland’s real heroes in George Square | Kevin McKenna	[Art and design, Glasgow, Scotland, UK news, Queen Victoria, Conservatives, Politics]
Sat Sep 12 23:05:10 MSK 2015	Comment is free	The BBC is loved by the nation. It can use that power to confront the Tories | Will Hutton	[BBC, Media, BBC licence fee, Tony Hall, Television, Conservatives, UK news, Politics, Public service broadcasting]
Sat Sep 12 23:05:08 MSK 2015	Comment is free	With Corbyn’s victory, a line must be drawn under the years of infighting | John Woodcock	[Jeremy Corbyn, Labour party leadership, Labour, Politics, Tony Blair, Ed Miliband, Gordon Brown, UK news]
Sat Sep 12 23:05:08 MSK 2015	Comment is free	Paris? Give me diverse London any day | Carole Cadwalladr	[London, Paris, Refugees, France, Immigration and asylum, Cities, World news, UK news]
Sat Sep 12 23:05:08 MSK 2015	Sport	Rugby World Cup host cities looking to cash in	[Rugby World Cup 2015, UK news, Rugby union, Rugby World Cup, Sport, Hotels, Travel, Heineken Cup]
Sat Sep 12 23:05:08 MSK 2015	Science	This face tells us why we must rethink our views on our ancestors	[Anthropology, Evolution, Biology, Science, South Africa, Africa, World news]
Sat Sep 12 23:05:08 MSK 2015	World news	How much longer can Germany keep its doors open to refugees?	[Refugees, Germany, Europe, Syria, World news, Middle East and North Africa, Angela Merkel]
Sat Sep 12 23:05:08 MSK 2015	Comment is free	Future generations will despise our ‘realism’ on Syria | Nick Cohen	[Syria, UK news, World news, Middle East and North Africa, Refugees, Bashar al-Assad, Islamic State]
Sat Sep 12 23:05:07 MSK 2015	Music	Musicians back coding solution to win fair deal for artists	[Music streaming, Digital music and audio, Music, Culture, Pop and rock, YouTube, Google, Apple Music, Spotify, Internet, Technology, UK news]
