Tue Sep 22 15:32:48 MSK 2015	UK news	Police manhunt for brothers following acid attack in Southampton	[UK news, Crime]
Tue Sep 22 15:30:00 MSK 2015	Comment is free	I blamed our poverty on my mother. Her breast cancer reunited us | Eric Rodriguez	[Family, Cancer, Breast cancer, Life and style, Health, US income inequality]
Tue Sep 22 15:28:12 MSK 2015	Business	House of Fraser enjoys sales rise helped by Chinese investment	[House of Fraser, Retail industry, Business, China, UK news]
Tue Sep 22 15:27:52 MSK 2015	Stage	Reece Dinsdale: ‘Being Alan Bennett was possibly the hardest thing I’ve done’	[Theatre, Stage, Culture, Alan Bennett, William Shakespeare, Richard III, UK news]
Tue Sep 22 15:26:04 MSK 2015	Environment	Institutions worth $2.6 trillion have now pulled investments out of fossil fuels	[Fossil fuel divestment, Climate change, Fossil fuels, Environment, World news, Energy, Leonardo DiCaprio]
Tue Sep 22 15:19:39 MSK 2015	Books	Jane Gardam:  'Write everything. Write about linoleum'	[Fiction, Short stories, Jane Gardam, Books, Culture]
Tue Sep 22 15:17:18 MSK 2015	Film	Peak performance: Everest climbs to the top of UK box office	[Film, Culture, Film industry, Everest, Legend, Maze Runner: The Scorch Trials, Inside Out, Straight Outta Compton, Bill, Business, Horror, Comedy, Biopics, Drama, Thriller, UK news]
Tue Sep 22 15:17:12 MSK 2015	Business	VW scandal: chief executive Martin Winterkorn refuses to quit	[Volkswagen (VW), Automotive industry, Business, US Environmental Protection Agency (EPA), US news, Environment, World news, France, South Korea, Motoring, Motoring, Technology, Money, Europe, Germany, Asia Pacific, Pollution]
Tue Sep 22 15:05:53 MSK 2015	Environment	UK risks missing its carbon targets, climate advisers warn	[Committee on Climate Change, Climate change, Renewable energy, Green politics, Greenhouse gas emissions, Environment, Energy, Politics, Conservatives, UK news, Investing, Business]
Tue Sep 22 15:04:49 MSK 2015	UK news	Police issue warning as murderer goes missing from hospital in Wales	[Wales, UK news]
Tue Sep 22 15:04:22 MSK 2015	Sport	County cricket – as it happened	[Cricket, Sport, County Championship Division One, County Championship Division Two, Worcestershire, Middlesex, Surrey, Northamptonshire]
Tue Sep 22 15:03:16 MSK 2015	Guardian Masterclasses	Creating infographics for social media | Andy Pemberton	[Guardian Masterclasses, Digital masterclasses, Data visualisation courses]
Tue Sep 22 14:58:29 MSK 2015	World news	EU deal on refugees could take weeks, says Slovenian PM	[Refugees, Migration, Slovenia, Croatia, Serbia, European Union, Europe, World news]
Tue Sep 22 14:53:43 MSK 2015	Society	'I was fresh meat': how AA meetings push some women into harmful dating	[Alcoholism, Drugs, Alcohol, Health, Society, Women, Dating]
Tue Sep 22 14:50:37 MSK 2015	Comment is free	Lady Gaga’s right – sexual assault is too common at universities. But help is at hand | Ione Wells	[Higher education, Rape, Law, Society, Sexual health, Health, Women, Life and style, Education, UK news]
Tue Sep 22 14:49:22 MSK 2015	Technology	Apple iPhone 6S and 6S Plus review roundup: stronger, faster, heavier	[iPhone, Apple, iPhone 6S, Smartphones, Technology, Mobile phones]
Tue Sep 22 14:48:15 MSK 2015	Comment is free	The sports that should never be called sports | Bidisha, Joel Golby, Maurice Mcleod, Barney Ronay, and Nell Frizzell	[Bridge, UK news]
Tue Sep 22 14:44:55 MSK 2015	GNM press office	Guardian US adds to its editorial team in New York	[Press releases 2015, Press releases]
Tue Sep 22 14:34:45 MSK 2015	US news	Clinton's promise on treatment prices hits pharma shares	[Hillary Clinton, Pharmaceuticals industry, Business, US news, World news, AstraZeneca, GlaxoSmithKline, Shire, Aids and HIV]
Tue Sep 22 14:30:49 MSK 2015	UK news	Glasgow to follow Edinburgh's lead with 20mph zones	[Scotland, Environment, Road safety, Glasgow, Edinburgh, UK news]
Tue Sep 22 14:30:05 MSK 2015	Culture professionals network	Career tips for opera singers	[Culture professionals network, Opera, Stage, Culture, Professional development, Music]
Tue Sep 22 14:26:31 MSK 2015	Film	Watch Brad Pitt and Ryan Gosling in trailer for Oscar-tipped The Big Short	[Film, Ryan Gosling, Brad Pitt, Steve Carell, Christian Bale, Melissa Leo, Marisa Tomei, Culture]
Tue Sep 22 14:24:38 MSK 2015	Music	Insula Orchestra/Equilbey review – plush solo contributions highlight of unusual choral offering	[Classical music, Culture, Music]
Tue Sep 22 14:23:12 MSK 2015	Politics	Lord Sewel drug investigation dropped by Met police	[House of Lords, Politics, UK news, The Sun, Media]
Tue Sep 22 14:22:54 MSK 2015	Film	'Treat me like a walrus': complete the oddest Toronto film festival quotes	[Film, Culture, Toronto film festival 2015, Toronto film festival, Festivals, The Martian]
Tue Sep 22 14:20:58 MSK 2015	Music	Iness Mezel review – the Berber-influenced tracks show her at her best	[World music, Music, Culture]
Tue Sep 22 14:16:56 MSK 2015	UK news	Aid charity founder 'masterminded scam to secure contracts for son'	[UK news]
Tue Sep 22 14:15:01 MSK 2015	Comment is free	Life as a waitress too often means low pay and sexual harassment | Amber Akemi Piatt	[Discrimination at work, US income inequality, Women]
Tue Sep 22 14:12:23 MSK 2015	World news	Refugee crisis: EU ministers to discuss binding quotas - as it happened	[Refugees, Migration, European Union, Europe, World news, Hungary, Serbia, Croatia, Germany, Turkey]
Tue Sep 22 14:10:54 MSK 2015	Media	Sunday Herald and Glasgow’s Evening Times editors resign	[Newspapers, Media, Newspapers & magazines, Scotland, UK news, Scottish independence, Politics, Scottish politics]
Tue Sep 22 14:08:35 MSK 2015	Life and style	The houseguest:  ‘I need sex, two, three times a day’	[Life and style, Travel, Technology, City breaks, Renting property, Property, Money]
Tue Sep 22 14:06:40 MSK 2015	Business	Goldman Sachs chief Lloyd Blankfein has lymphoma	[Goldman Sachs, Business, Banking, US news, Lloyd Blankfein, World news]
Tue Sep 22 14:06:22 MSK 2015	World news	Rome accused of trying to fleece jubilee year tourists with €1,000 coach permits	[Italy, World news, Europe, Vatican, Travel]
Tue Sep 22 14:00:43 MSK 2015	Music	Cult heroes: Kenickie were a glitter-smeared chance not taken	[Music, Lauren Laverne, Pop and rock, Indie, Punk, Culture]
Tue Sep 22 14:00:01 MSK 2015	Children's books	Another Day by David Levithan – review	[Children and teenagers, Books, Culture, Teen books, Teen romance (childrens and teens), Friendship (children and teens), David Levithan]
Tue Sep 22 14:00:00 MSK 2015	Society	Having a heart attack? Call a firefighter | Lee Howell	[Emergency services, Society, Firefighters, UK news, Health]
Tue Sep 22 13:56:43 MSK 2015	Sport	Legal battle rages over whether bridge is a sport	[Bridge, Sport England, Law, Sport, UK news]
Tue Sep 22 13:55:32 MSK 2015	US news	Democrats' celebrity endorsements are much cooler – but does it even matter?	[US elections 2016, US politics, Celebrity, US news, Republicans, Democrats, Beyoncé, Hillary Clinton, Bernie Sanders, Chuck Norris, Culture]
Tue Sep 22 13:52:35 MSK 2015	World news	'Ultra conservative' California archbishop sees similarities with pope	[Pope Francis, Catholicism, Christianity, World news, San Francisco, California, US news, US education, Schools, Same-sex marriage (US)]
Tue Sep 22 13:43:58 MSK 2015	News	Inside the 25 September edition	[]
Tue Sep 22 13:36:47 MSK 2015	Global	Our contributors get geeky. Or is that nerdy?	[]
Tue Sep 22 13:34:56 MSK 2015	UK news	Fifty UK schoolkids and staff ill with vomiting and diarrhoea on Belgium trip	[UK news, Belgium, World news, Europe]
Tue Sep 22 13:31:51 MSK 2015	Technology	Live grenades, bull chases and clifftops: people are dying  to take selfies	[Internet, Technology, Mobile phones, Photography]
Tue Sep 22 13:28:04 MSK 2015	Sport	Andy Murray defies bad back to put Great Britain in Davis Cup final	[]
Tue Sep 22 13:26:01 MSK 2015	UK news	Man remanded in custody over semtex and weapons discovery in Belfast	[UK news]
Tue Sep 22 13:24:05 MSK 2015	Books	Do EL Doctorow's novels tinker too much with the truth?	[EL Doctorow, Books, Culture, Fiction]
Tue Sep 22 13:20:05 MSK 2015	Guardian Careers	Work's a beach: meet the digital nomads making the world their office	[Guardian Careers, Work & careers, Job hunting, Work-life balance, Travel]
Tue Sep 22 13:20:02 MSK 2015	Guardian Careers	Intelligent steps to future-proof your job against the robot revolution	[Guardian Careers, Work & careers, Job hunting, Work-life balance, Robots, Artificial intelligence (AI), Money, Technology, Education]
Tue Sep 22 13:14:35 MSK 2015	Politics	Trident motion anticipated as Labour NEC meets for first time under Corbyn	[Jeremy Corbyn, Labour, Trident, Defence policy, Nuclear weapons, Politics, UK news, Military, Labour party leadership]
Tue Sep 22 13:13:53 MSK 2015	Books	JK Rowling traces Harry Potter's family tree back to the middle ages	[Harry Potter, JK Rowling, Fiction, Children and teenagers, Fantasy, Books, Culture]
Tue Sep 22 13:01:00 MSK 2015	Guardian Sustainable Business	Novo Nordisk joins Business Call to Action with diabetes awareness campaign	[business call to action partner zone]
Tue Sep 22 13:00:43 MSK 2015	UK news	Northern Ireland panel to investigate current IRA activity	[IRA, UK security and counter-terrorism, Northern Ireland, UK news]
Tue Sep 22 13:00:18 MSK 2015	Music	The playlist - reggae, dancehall and soca: Face T, Popcaan, Farmer Nappy and more	[Reggae, Music, Culture]
Tue Sep 22 13:00:17 MSK 2015	Society	Criminalising forced marriage fails to protect girls | Louise Tickle	[Forced marriage, Police, Society, Crime, UK criminal justice, Channel 4]
Tue Sep 22 13:00:17 MSK 2015	Life and style	I don’t use shampoo, and haven’t in over five years – join me	[Life and style, Environment]
Tue Sep 22 13:00:02 MSK 2015	Environment	Al Gore puzzled by UK cuts to renewable energy support	[Renewable energy, Green politics, Al Gore, Climate change, Energy, Environment, UK news, Wind power, Solar power, Energy efficiency, Business, Confederation of British Industry (CBI), US news, World news, Conservatives, Politics]
Tue Sep 22 00:59:27 MSK 2015	UK news	Westminster paedophile ring inquiry: Met overstepped mark, says prosecutor	[Metropolitan police, Crown Prosecution Service, Police, UK news]
Tue Sep 22 00:57:28 MSK 2015	Info	Making theguardian.com work best for you	[Information]
Tue Sep 22 00:54:14 MSK 2015	World news	#ShoutYourAbortion: women fight stigma surrounding abortions	[Abortion, Social media, Health, Women]
Tue Sep 22 00:45:50 MSK 2015	UK news	Russian military buildup in Syria adds further complexity, says Fallon	[UK news, Middle East and North Africa, Syria, Islamic State, World news, Europe]
Tue Sep 22 00:40:19 MSK 2015	Music	Beginner's Gluck: the highs and lows of Orphée et Eurydice	[Classical music, Opera, Royal Opera House, Stage, Choral music, Culture, Music, John Eliot Gardiner]
Tue Sep 22 00:31:54 MSK 2015	World news	What does Yom Kippur mean to you?	[Judaism, Religion, World news]
Tue Sep 22 00:27:11 MSK 2015	Television & radio	Samantha Morton in Cider With Rosie: 'It's the path of true love'	[Laurie Lee, Television, Drama, Period drama, Television & radio, Culture]
Tue Sep 22 00:22:32 MSK 2015	Politics	Call Me Dave is nothing short of a Jacobean revenge biography	[David Cameron, Politics, UK news, Lord Ashcroft, Conservatives, Privacy, Press intrusion, Daily Mail, Media, National newspapers, Newspapers, Newspapers & magazines, Privacy & the media, World news]
Tue Sep 22 00:22:21 MSK 2015	Education	University technical colleges: five years on, the jury's still out	[Further education, Education, Vocational education]
Tue Sep 22 00:19:55 MSK 2015	Music	Carrie Underwood review – she stomps, she roars, she even raps	[Country, Pop and rock, Music, Culture]
Tue Sep 22 00:16:09 MSK 2015	Film	‘You talkin’ to me?’ Why Robert De Niro turned into a raging bull	[Robert De Niro, Radio Times, Film, Newspapers & magazines, Consumer magazines, Magazines, BBC Worldwide, Media]
Tue Sep 22 00:14:37 MSK 2015	Global development	Tanzania: the smartphone apps putting Africa's fastest-growing city on the map | Mark Anderson	[Global development, Tanzania, Africa, Technology, Smartphones, Cities]
Tue Sep 22 00:13:26 MSK 2015	Comment is free	How do you deal with a story like #piggate? A spin doctor’s view | Damian McBride	[Politics, David Cameron, UK news]
Tue Sep 22 00:12:00 MSK 2015	Film	Liam Neeson to star in suspense thriller The Commuter	[Liam Neeson, Film, Culture, Action and adventure, Thriller]
Tue Sep 22 00:10:44 MSK 2015	Sport	Luck sucks and the Jets are rampant: it's time for NFL fans to panic	[NFL, Indianapolis Colts, New York Jets, US sports, Sport]
Tue Sep 22 00:09:03 MSK 2015	World news	Fifty years of papal visits to the United States: from the Guardian archive	[Pope Francis, The papacy, Catholicism, Christianity, Religion, US news]
Tue Sep 22 00:04:36 MSK 2015	Sport	South Africa’s Victor Matfield: I’ve never known a dressing room so low as after Japan loss	[Rugby World Cup 2015, Rugby World Cup, South Africa rugby team, Japan rugby union team, Rugby union, Sport]
Tue Sep 22 00:00:17 MSK 2015	Music	Jeff Mills: 'These visions aren’t supposed to come from black guys from Detroit'	[Dance music, Classical music, Music, Culture]
Tue Sep 22 00:00:15 MSK 2015	Society	Joint enterprise law criminalises young, black men. It urgently needs reform	[Young people, Society, Crime, UK news, UK criminal justice, Law, Race issues, World news]
Tue Sep 22 11:56:42 MSK 2015	Film	Doris Day reportedly lured out of retirement by Clint Eastwood	[Clint Eastwood, Film, Culture]
Tue Sep 22 11:54:07 MSK 2015	Higher Education Network	A professor writes: 'I look like an LGBT engineer'	[Higher Education Network, Academics, Higher education, Engineering general]
Tue Sep 22 11:47:01 MSK 2015	Football	The best goals of the week: Florenzi, Tevez, Messi, Vidal, Kagawa and McGinn	[Football, Sport, European club football, Liverpool, Serie A, La Liga, Scottish Premiership, Carlos Tevez, Lionel Messi]
Tue Sep 22 11:45:15 MSK 2015	Television & radio	ITV at 60: where next for the home of Brideshead, Corrie and The X Factor?	[Television, ITV channel, BBC, Television industry, Culture, ITV plc, Television & radio, Media]
Tue Sep 22 11:38:56 MSK 2015	Media	David Bowie's back with title track for Sky drama The Last Panthers	[Sky Atlantic, David Bowie, Media, Sky plc, Television industry, Music]
Tue Sep 22 11:34:23 MSK 2015	Travel	Let’s go to … Sheffield	[Sheffield, Yorkshire holidays, Festivals, Art and design, City breaks, Weekend breaks, Short breaks, Travel, England holidays, United Kingdom holidays]
Tue Sep 22 11:31:05 MSK 2015	Sport	Namibia can be inspired by Japan when we face New Zealand, says Burger	[Rugby World Cup 2015, Namibia rugby union team, Rugby World Cup, New Zealand rugby union team, Rugby union, Sport]
Tue Sep 22 11:29:01 MSK 2015	Sport	Tales of concussion a reminder players need saving from themselves | Robert Kitson	[Concussion in sport, Ireland rugby union team, Rugby union, Sport]
Tue Sep 22 11:27:26 MSK 2015	Music	The playlist – jazz: Django Reinhardt, Diana Krall, Leonard Cohen and more	[Jazz, Music, Culture, Leonard Cohen, Carla Bley, Django Reinhardt]
Tue Sep 22 11:26:18 MSK 2015	Music	David Bowie writes his first TV theme for more than 20 years	[David Bowie, Music, Pop and rock, Television, Culture, Television & radio]
Tue Sep 22 11:20:26 MSK 2015	Business	InterContinental Hotels could benefit from Fairmont deal, say analysts	[Business, Stock markets, InterContinental Hotels]
Tue Sep 22 11:19:46 MSK 2015	Guardian Sustainable Business	Forget your dreams and follow the money if you want to help the world	[Guardian sustainable business, Careers, Corporate social responsibility, Philanthropy, Society, Environment, Education, Business, Charities, Voluntary sector, Guardian Careers, Graduate]
Tue Sep 22 11:15:15 MSK 2015	Comment is free	The pope should not grant sainthood to a brutal missionary | Rose Aguilar	[Pope Francis, US news, Catholicism, Christianity, The papacy]
Tue Sep 22 11:13:35 MSK 2015	Cities	How a Beirut graffiti artist is using his murals to try to unite a fragmented city	[Cities, Lebanon, Culture, Art and design, Middle East and North Africa, Street art, World news, Beirut, Lebanon, Middle East]
Tue Sep 22 11:12:31 MSK 2015	Guardian Masterclasses	Beginner's guide to social media for businesses | Amy Hudson	[Guardian Masterclasses, Business masterclasses, Digital masterclasses, Social media courses]
Tue Sep 22 11:07:54 MSK 2015	Environment	Planting to save Malawi's national tree	[Deforestation, Malawi, Trees and forests, Conservation, Endangered species, Environment, Biodiversity, World news, Africa]
Tue Sep 22 11:03:32 MSK 2015	Science	Avian abuse: Nazca boobies and the ‘cycle of violence’	[Science, Animal behaviour, Zoology, Biology, Evolution]
Tue Sep 22 11:01:15 MSK 2015	Art and design	Freckles: share your photos	[Photography]
