Sat Sep 05 17:29:40 MSK 2015	Sport	Ireland’s Joe Schmidt hopes time is on his side for Rugby World Cup	[Ireland rugby union team, England rugby union team, Rugby World Cup 2015, Rugby union, Rugby World Cup, Sport]
Sat Sep 05 17:23:20 MSK 2015	Sport	World Cup warm-up: How England’s players rated against Ireland	[England rugby union team, Rugby World Cup 2015, Ireland rugby union team, Rugby World Cup, Rugby union, Sport]
Sat Sep 05 17:17:44 MSK 2015	Sport	World Cup warm-up: How Ireland’s players rated against England	[Ireland rugby union team, Rugby union, Rugby World Cup 2015, Rugby World Cup, Sport]
Sat Sep 05 17:17:09 MSK 2015	Football	Wayne Rooney breaks Bobby Charlton's England goalscoring record	[Wayne Rooney, England, Sport, Football]
Sat Sep 05 17:17:04 MSK 2015	US news	Health insurers seek double-digit rate hikes for 2016, report finds	[US healthcare, Obama administration, Insurance industry, Healthcare industry, Barack Obama, Health insurance, Business, Money, US news]
Sat Sep 05 17:12:41 MSK 2015	Sport	US Open 2015: Andrea Petkovic v Johanna Konta – as it happened	[US Open 2015, US Open tennis, Tennis, US sports, Sport]
Sat Sep 05 16:30:55 MSK 2015	Sport	Jack Hobbs on course for Prix de l’Arc de Triomphe after Kempton stroll	[Horse racing, John Gosden, Kempton, Prix de l'Arc de Triomphe, Golden Horn, Sport]
Sat Sep 05 15:49:27 MSK 2015	Sport	England go from lightning to limp in World Cup warm-up win over Ireland	[England rugby union team, Ireland rugby union team, Rugby World Cup, Rugby World Cup 2015, Rugby union, Sport]
Sat Sep 05 15:47:32 MSK 2015	Film	Danish Girl director Tom Hooper: film industry has 'problem' with transgender actors	[The Danish Girl, Venice film festival 2015, Eddie Redmayne, Tom Hooper, Transgender, Film industry, Business, Film, Culture, Society, Venice film festival, Festivals, Italy, Europe, World news, Denmark]
Sat Sep 05 15:33:18 MSK 2015	Sport	England v Ireland: Rugby World Cup warm-up – as it happened	[Rugby union, Sport, Rugby World Cup, Rugby World Cup 2015, England rugby union team, Ireland rugby union team]
Sat Sep 05 15:09:14 MSK 2015	Film	Liv Ullmann: Films should be fantasies, not pornography	[Film, Miss Julie, World news, Film adaptations, Ingmar Bergman, Culture, Theatre, Stage]
Sat Sep 05 15:00:47 MSK 2015	World news	Hungary: no more buses for marching refugees - as it happened	[Migration, Refugees, Austria, Hungary, World news, Europe, Syria, Germany, UK news, Aid, Global development, Middle East and North Africa, Immigration and asylum, European Union]
Sat Sep 05 15:00:04 MSK 2015	Life and style	Pastures new: Dan Pearson’s journey from city to farm	[Gardens, Life and style]
Sat Sep 05 15:00:04 MSK 2015	Business	Primark hopes luck of the Irish will see it win US hearts, and dollars	[Primark, Retail industry, Fashion, US news, Business]
Sat Sep 05 15:00:04 MSK 2015	Comment is free	Should Britain’s ‘worst building’ be demolished?	[Architecture, Le Corbusier, Frank Gehry]
Sat Sep 05 15:00:03 MSK 2015	Technology	London’s black-cab drivers use rival app to compete with upstart Uber	[Uber, London, Transport, Apps, Business]
Sat Sep 05 14:59:11 MSK 2015	Sport	Horse racing tips: Sunday 6 September	[Horse racing tips, Horse racing, Sport]
Sat Sep 05 14:43:26 MSK 2015	Film	Viva review – Cuba-set drag queen drama doesn't shirk its punches	[Telluride film festival 2015, Telluride film festival, Film, Culture, Festivals, Cuba]
Sat Sep 05 14:43:06 MSK 2015	Sport	Rafael Nadal’s biggest loss is the aura of invincibility that has defined him | Les Roopanarine	[Rafael Nadal, US Open 2015, US Open tennis, Tennis, Sport, US sports]
Sat Sep 05 14:40:04 MSK 2015	Sport	Tom Brady sorry public has had to 'endure' Deflategate saga	[Tom Brady, Deflategate, New England Patriots, NFL, US sports, Sport]
Sat Sep 05 14:01:02 MSK 2015	Sport	The Agenda: Usain Bolt and Justin Gatlin back on track in Brussels	[Athletics, NFL, Golf, Solheim Cup, Sport]
