Wed Sep 23 20:25:53 MSK 2015	World news	New Alexis Tsipras-led Greek government takes power	[Greece, Alexis Tsipras, Europe, World news, Syriza, Eurozone, Business, Eurozone crisis, Banking, Economics, European Union, Financial crisis]
Wed Sep 23 20:23:35 MSK 2015	UK news	Whitechapel High Street cycle superhighway bus stop bypass is a mess	[UK news, Transport policy, Transport, Politics, Boris Johnson, Road safety, World news, Cities, Environment, Mayoral elections, Society, Local politics, Local government, Hackney, London]
Wed Sep 23 20:19:12 MSK 2015	Business	Volkswagen chief quits over emissions scandal as car industry faces crisis	[Volkswagen (VW), Automotive industry, Business, Germany, Europe, World news, Pollution]
Wed Sep 23 20:02:05 MSK 2015	World news	Francis and Sophie's secret: girl who hugged pope delivers immigration plea	[Pope Francis, US news, US immigration, The papacy, Washington DC]
Wed Sep 23 20:01:12 MSK 2015	Television & radio	The Great British Bake Off episode eight – as it happened	[The Great British Bake Off, Food TV, Culture, Television, Television & radio]
Wed Sep 23 20:00:07 MSK 2015	News	Corrections and clarifications	[]
Wed Sep 23 19:59:35 MSK 2015	Football	Celta Vigo 4-1 Barcelona: La Liga – as it happened	[Barcelona, Celta Vigo, La Liga, European club football, Football, Sport]
Wed Sep 23 19:41:59 MSK 2015	Comment is free	It’s the British establishment that has a problem with democracy | Seumas Milne	[Politics, Jeremy Corbyn, David Cameron, Military, UK news]
Wed Sep 23 19:37:52 MSK 2015	World news	Obama and the pope defend 'religious liberty' – but where and for whom?	[Pope Francis, Barack Obama, Religion, US news, The papacy, Catholicism, Same-sex marriage (US), Christianity]
Wed Sep 23 19:31:22 MSK 2015	World news	Protesters urge pope to ordain female priests and stop 'legitimizing sexism'	[Pope Francis, Gender, Washington DC, Catholicism, The papacy, US news, US politics, Religion, Christianity, World news]
Wed Sep 23 19:21:01 MSK 2015	Television & radio	Serial set to tackle Bowe Bergdahl case: our expert panel gives its verdict	[Serial, Bowe Bergdahl, US news, Culture, Podcasting, Media]
Wed Sep 23 19:20:58 MSK 2015	US news	Pope Francis's White House message: what was he really saying to America?	[US news, Pope Francis, Catholicism, Christianity, Religion, The papacy]
Wed Sep 23 19:19:45 MSK 2015	Sport	Australia cruise past Fiji but dangerous waters lie ahead in Pool A | Robert Kitson	[Australia rugby union team, Fiji rugby union team, Rugby World Cup 2015, Rugby union, Rugby World Cup, Australia sport, Sport]
Wed Sep 23 19:18:39 MSK 2015	Comment is free	The Guardian view on the pope’s US visit: seeing with a Hispanic eye | Editorial	[Pope Francis, US politics, Religion, Catholicism, Christianity, The papacy, World news, US news, Barack Obama]
Wed Sep 23 19:14:02 MSK 2015	Comment is free	The Guardian view on the Liberal Democrats: Britain still needs you | Editorial	[Liberal Democrats, Politics, Tim Farron, UK news, Conservatives, Labour, Liberal Democrat conference]
Wed Sep 23 19:09:21 MSK 2015	Business	Volkswagen's flowery tribute to fallen chief was poorly timed	[Business, Automotive industry, Commodities, China, Volkswagen (VW), BBA Aviation, Air transport, London Stock Exchange, UK news]
Wed Sep 23 19:07:57 MSK 2015	World news	Greece: Alexis Tsipras retains economics team in cabinet with unenviable task	[Greece, Alexis Tsipras, Austerity, Syriza, Business, Economics, Europe, World news]
Wed Sep 23 19:00:06 MSK 2015	Comment is free	Yes, selfies and shark attacks can kill. But what we really fear is old age	[Death and dying, Life and style, Health & wellbeing]
Wed Sep 23 18:59:02 MSK 2015	Art and design	Guggenheim v Guggenheim: French court throws out case	[Art, France, Italy, Art and design, Culture, Europe, World news]
Wed Sep 23 18:47:24 MSK 2015	Comment is free	With Hinkley Point, squandermania has reached dangerous new heights | Simon Jenkins	[Nuclear power, Energy, Environment, China, George Osborne, UK news, Politics]
Wed Sep 23 18:41:50 MSK 2015	Society	Addenbrooke’s managers are not to blame for hospital’s difficulties | Letters	[NHS, Hospitals, Health, Society, Care Quality Commission (CQC), Regulators, Conservatives, Politics, UK news, Wales, Welsh politics, Health policy]
Wed Sep 23 18:39:44 MSK 2015	Sport	Yogi Berra: businessman and gay-rights advocate was more than a lovable dope	[Baseball, MLB, New York Yankees, New York Mets, US sports, Sport]
Wed Sep 23 18:39:44 MSK 2015	Society	Junior doctors’ new contract is a disaster | Letters	[NHS, Doctors, GPs, Health, Society, Politics, Health policy, UK news]
Wed Sep 23 18:38:31 MSK 2015	Business	Tesco scraps 24-hour opening at two large stores	[Tesco, Business, Retail industry, Supermarkets, Consumer affairs, Money, UK news]
Wed Sep 23 18:38:00 MSK 2015	Society	General practice is facing a perfect storm | Letters	[NHS, GPs, Health, Society, UK news, Politics, Doctors, Care Quality Commission (CQC), Regulators, Health policy]
Wed Sep 23 18:35:24 MSK 2015	Society	NHS Health Check is a valuable programme | Letters	[NHS, Health, Society, Older people, UK news, Minimum wage, Pay, Work & careers, Family finances, Money, Health policy, Politics]
Wed Sep 23 18:34:01 MSK 2015	Technology	Instagram passes 400m users as young shun tweets for photo op	[Instagram, Facebook, Twitter, WhatsApp, Snapchat, Social networking, Technology, Internet]
Wed Sep 23 18:32:37 MSK 2015	Art and design	Zaha Hadid: from Baghdad to global ubiquity (and the RIBA gold medal)	[Zaha Hadid, Architecture, Art and design, Culture, The RIBA, Design]
Wed Sep 23 18:31:16 MSK 2015	Fashion	Alessandro Michele brings Milan fashion week under Gucci's heel	[Milan fashion week Spring/Summer 2016, Milan fashion week, Fashion, Fashion weeks, Life and style, Gucci]
Wed Sep 23 18:30:56 MSK 2015	Society	Public health budget must be protected | Letter from Deborah Gold of the National Aids Trust	[NHS, Health, Society, UK news, Sexual health, GPs, Doctors, Health policy, Politics]
Wed Sep 23 18:29:25 MSK 2015	Business	Volkswagen: a history of boardroom clashes and controversy	[Automotive industry, Germany, Business, Adolf Hitler, Europe, World news, Porsche]
Wed Sep 23 18:27:13 MSK 2015	US news	New York City’s ban on foam containers overturned	[New York, Recycling, US news, Bill de Blasio, Michael Bloomberg, Environment, Ethical and green living, Waste]
Wed Sep 23 18:23:38 MSK 2015	UK news	'You worry they could take your kids': is the Prevent strategy in schools demonising Muslim children?	[UK security and counter-terrorism, Counter-terrorism policy, UK news, Politics, Schools, Education]
Wed Sep 23 18:13:53 MSK 2015	Sport	Lawyer for Patrick Kane accuser says rape kit was interfered with	[NHL, Chicago Blackhawks, US sports, Sport]
Wed Sep 23 18:11:38 MSK 2015	US news	Fox News says Trump's 'boycott' came after channel canceled appearance	[Donald Trump, US elections 2016, Fox News, Media, US television, US television industry, Television & radio, US news, US politics, Republicans]
Wed Sep 23 18:10:38 MSK 2015	Culture	Campaigners buy William Blake's cottage – and his vegetable patch	[William Blake, Culture, UK news, Heritage, Poetry, Books]
Wed Sep 23 18:09:11 MSK 2015	Sport	County cricket round-up: Jack Leach ensures Somerset’s survival	[County Championship Division One, Somerset, Warwickshire, Nottinghamshire, Hampshire, Yorkshire, Sussex, Lancashire, Essex, Surrey, Northamptonshire, Cricket, Sport]
Wed Sep 23 18:08:08 MSK 2015	Society	Sweets Way occupiers report violent clashes during mass eviction	[Housing, London, Social housing, Protest, Communities, Society, UK news]
Wed Sep 23 18:08:05 MSK 2015	Sport	Fred Perry’s Davis Cup example can help Andy Murray over ATP finals	[Andy Murray, Davis Cup, ATP World Tour Finals, Tennis, Sport]
Wed Sep 23 18:06:49 MSK 2015	Law	Crown Prosecution Service chief inspector signals concern over funding	[UK criminal justice, Law, UK news]
Wed Sep 23 18:03:30 MSK 2015	Film	Racial diversity in films has flatlined - Hollywood needs to rewrite the script	[Film, Culture, Race issues, Women, Life and style]
Wed Sep 23 18:02:10 MSK 2015	Culture	Warrington: worst town for culture in Britain?	[Culture]
Wed Sep 23 18:00:28 MSK 2015	World news	US candidates look for Pope Francis link to put them on side of the angels	[Pope Francis, Jeb Bush, US news, US politics, US elections 2016, Republicans, Democrats, Mike Huckabee, Bernie Sanders, Martin O'Malley, The papacy, Catholicism, World news]
Wed Sep 23 17:59:32 MSK 2015	Books	Ta-Nehisi Coates's Black Panther is a hopeful first step for diversity at Marvel	[Comics and graphic novels, Marvel, Books, Culture, Race issues]
Wed Sep 23 17:58:05 MSK 2015	Television & radio	Amazon's latest TV pilots include shows from Louis CK and Sacha Baron Cohen	[Amazon Prime Instant Video, Television, Louis CK, Sacha Baron Cohen, Tig Notaro, Culture, Television & radio, Media]
Wed Sep 23 17:57:38 MSK 2015	Sport	Australia miss out on try bonus point despite victory over Fiji	[Rugby World Cup 2015, Australia rugby union team, Fiji rugby union team, Rugby union, Rugby World Cup, Sport, Australia sport]
Wed Sep 23 17:47:42 MSK 2015	Business	UK wage growth stifled by tepid investment and low-skilled migration	[Bank of England, Economics, Business, Pay, UK news, Money, Work & careers, Economic growth (GDP)]
Wed Sep 23 17:46:40 MSK 2015	Music	Drake and Future's What a Time to Be Alive is mutual backslap too far	[Drake, Hip-hop, Music, Culture, Urban music]
Wed Sep 23 17:44:03 MSK 2015	Sport	Scotland make wait worthwhile as tired Japan fade after fairytale | Eddie Butler	[Rugby World Cup 2015, Japan rugby union team, Scotland rugby union team, Rugby World Cup, Rugby union, Sport]
Wed Sep 23 17:40:39 MSK 2015	Sport	Worcestershire flat-mates slam door on Middlesex with 219-run stand	[County Championship Division One, Worcestershire, Middlesex, Cricket, Sport]
Wed Sep 23 17:40:22 MSK 2015	Sport	Australia v Fiji: Rugby World Cup 2015 – as it happened	[Rugby World Cup 2015, Rugby World Cup, Australia rugby union team, Fiji rugby union team, Rugby union, Australia sport, Sport]
Wed Sep 23 17:31:28 MSK 2015	Comment is free	How PowerPoint is killing critical thought | Andrew Smith	[Technology, Computing, Microsoft, Lecturers, Students, Higher education, Education, US news, UK news, World news]
Wed Sep 23 17:27:30 MSK 2015	Life and style	The $1,500 sandwich-from-scratch guy: 'Now it's hard for me to waste any food'	[Sandwiches, Food & drink, Life and style]
Wed Sep 23 17:25:28 MSK 2015	Media	The good, the bad and the bearded	[Evgeny Lebedev, The Independent, London Evening Standard, Media, National newspapers, Newspapers & magazines]
Wed Sep 23 17:19:23 MSK 2015	Art and design	Previously unseen David Hockney drawings displayed in London gallery	[David Hockney, Art and design, UK news, Culture, London]
Wed Sep 23 17:19:09 MSK 2015	Business	Volkswagen crisis: chief executive Martin Winterkorn resigns – as it happened	[Business, Eurozone, Volkswagen (VW), Stock markets, Economics, Chinese economy]
Wed Sep 23 17:17:12 MSK 2015	World news	Dispute arises over circumstances of death of woman at Israeli checkpoint	[Israel, Middle East and North Africa, World news, Palestinian territories]
Wed Sep 23 17:14:54 MSK 2015	Education	NUS begins legal action to prevent government scrapping maintenance grants	[Students, Education, Higher education, Sajid Javid, Politics, UK news]
Wed Sep 23 17:14:04 MSK 2015	Music	The Clash: 10 of the best	[The Clash, Music, Punk, Reggae, Rap, Pop and rock, Joe Strummer, Culture]
Wed Sep 23 17:13:36 MSK 2015	Business	Female exterminators breaking through the pest control glass ceiling	[Business, Small business, US news, World news, Gender, Pesticides, Environment, Farming]
Wed Sep 23 17:07:19 MSK 2015	Television & radio	Send in the clones: the whole of Orphan Black series three debuts on iPlayer	[Drama, iPlayer, BBC, Television, Television & radio]
Wed Sep 23 17:00:04 MSK 2015	Technology	Pebble Time Round: the world’s 'lightest and thinnest smartwatch' is announced	[Smartwatches, Technology, Gadgets, Wearable technology, Android, iOS, Mobile phones, Telecoms]
Wed Sep 23 16:57:00 MSK 2015	World news	Egypt pardons and releases jailed al-Jazeera journalists	[Egypt, Africa, Middle East and North Africa, World news, Al-Jazeera, Media, TV news, Television industry, Mohamed Fahmy, Baher Mohamed]
Wed Sep 23 16:56:39 MSK 2015	World news	Pope Francis unites divided Americans as Obama praises his work	[Pope Francis, Barack Obama, Washington DC, US immigration, Climate change, Catholicism, Christianity, Environment, Religion, The papacy, US news, World news]
Wed Sep 23 16:55:39 MSK 2015	Comment is free	The blurred boundaries between Yogi Berra and Yogi Bear | Tim Dowling	[Baseball, Sport, US news, World news]
Wed Sep 23 16:55:37 MSK 2015	Sport	Tyson Fury’s Batman caper belies serious threat to Wladimir Klitschko	[Tyson Fury, Wladimir Klitschko, Boxing, Sport]
Wed Sep 23 16:53:03 MSK 2015	Business	The Volkswagen emissions scandal explained	[Volkswagen (VW), Automotive industry, Business, Pollution, Environment, Germany, Europe, World news, US news]
Wed Sep 23 16:47:49 MSK 2015	Film	Franco Interlenghi obituary	[Film, Italy, Culture, Theatre, Stage, Europe, Federico Fellini]
Wed Sep 23 16:42:30 MSK 2015	Television & radio	How to catch up with … Empire	[Empire, Television, Culture, Television & radio, US television]
Wed Sep 23 16:39:16 MSK 2015	World news	Divided European leaders meet to devise plan to tackle refugee crisis	[Refugees, World news, Migration, European commission, Europe, European Union, Syria, Middle East and North Africa]
Wed Sep 23 16:34:11 MSK 2015	Books	Top 10 books about Thatcherism	[Politics, Books, Margaret Thatcher, Culture, Conservatives, Autobiography and memoir, Biography, Fiction, Politics]
Wed Sep 23 16:33:34 MSK 2015	Business	Standard Chartered's new chief awarded £6.7m in shares	[Standard Chartered, Banking, Executive pay and bonuses, Business]
Wed Sep 23 16:32:39 MSK 2015	Media	BBC News at Ten may be given longer slot	[BBC1, BBC, Media]
Wed Sep 23 16:31:03 MSK 2015	Music	Roger Waters: 'The most terrifying thing I've done? Stand up in front of 80 10-year-olds'	[Roger Waters, Culture, Film, Music documentary, Pink Floyd, Music, Pop and rock]
Wed Sep 23 16:20:05 MSK 2015	Film	The Angry Birds movie trailer: the hottest film of 2012 is coming	[Angry Birds, Film, Culture, Games, Technology, Animation]
Wed Sep 23 16:16:37 MSK 2015	Comment is free	Are China and the US ready for a truce on cyber-espionage? | Misha Glenny	[China, Espionage, World news, Asia Pacific, Obama administration, US news, Cyberwar, Internet, Hacking, Technology, Edward Snowden, Cybercrime]
Wed Sep 23 16:15:45 MSK 2015	Film	Cate Blanchett and Robert Redford stir up Oscar buzz in trailer for Truth	[Cate Blanchett, Robert Redford, Elisabeth Moss, Culture, Film, Drama, Thriller]
Wed Sep 23 16:09:25 MSK 2015	US news	Transgender woman treated like 'real risk' during TSA airport search	[Florida, Transgender, Air transport, US news]
Wed Sep 23 16:07:48 MSK 2015	Life and style	Feel unwell? Call the fire brigade – cartoon	[NHS, Health & wellbeing, Life and style, Health, Politics, Society]
Wed Sep 23 16:06:35 MSK 2015	Football	The opening 64 bars of Bach’s Toccata and Fugue in D minor	[Football, Sport]
Wed Sep 23 16:06:32 MSK 2015	Sport	County cricket – as it happened	[Cricket, Sport, Surrey, Northamptonshire, Worcestershire, Middlesex, County Championship Division One, County Championship Division Two]
Wed Sep 23 16:05:22 MSK 2015	Stage	You Me Bum Bum Train: my trip with the Kafkaesque theatrical cult	[Stage, Theatre, Culture, Immersive theatre, London, UK news]
Wed Sep 23 16:02:28 MSK 2015	Community	Football in the Nordic countries: your GuardianWitness contributions	[]
Wed Sep 23 16:02:01 MSK 2015	Community	The beauty of maths: your GuardianWitness contributions	[]
Wed Sep 23 16:01:58 MSK 2015	Media	'I cannot be that person': why the 'Queen of the Mommy Bloggers' had to quit	[Blogging, Culture, Internet, Media, Parents and parenting, Life and style, Digital media, Family, Technology]
Wed Sep 23 16:00:32 MSK 2015	Guardian Sustainable Business	Global tech company designs its products for circular economy	[Partner zone Philips]
Wed Sep 23 16:00:03 MSK 2015	World news	'Take what you need and leave the rest': why atheists love Pope Francis	[Pope Francis, Religion, Christianity, Catholicism, The papacy, US news]
Wed Sep 23 16:00:03 MSK 2015	News	Why going home from work on time is good for you – and your employer	[Work-life balance, Work & careers, Life and style, Economic policy, Health, Society]
Wed Sep 23 15:51:35 MSK 2015	Community	Astronomy photographs: your GuardianWitness contributions	[]
Wed Sep 23 15:51:00 MSK 2015	Info	Guardian and Observer style guide: M	[]
Wed Sep 23 15:45:57 MSK 2015	The Big Ideas	NHS data: why the public isn't getting the health information it needs	[The Big Ideas, Society, Health]
Wed Sep 23 15:44:09 MSK 2015	Community	Earthquake in Chile: your GuardianWitness contributions	[]
Wed Sep 23 15:40:10 MSK 2015	Sport	Horse racing tips: Thursday 24 September	[Horse racing tips, Horse racing, Sport]
Wed Sep 23 15:39:47 MSK 2015	UK news	VSO suspends South African project after deaths of two Britons	[UK news, South Africa, World news, Africa]
Wed Sep 23 15:38:29 MSK 2015	Community	Drawing the detectives: your GuardianWitness contributions	[]
Wed Sep 23 15:36:53 MSK 2015	Business	Volkswagen CEO Martin Winterkorn quits over diesel emissions scandal	[Volkswagen (VW), Automotive industry, Germany, Business, Europe, World news, Pollution, Environment]
Wed Sep 23 15:34:22 MSK 2015	World news	India's doctors blame air pollution for sharp rise in respiratory diseases	[India, Pollution, South and Central Asia, World news, Environment]
Wed Sep 23 15:33:32 MSK 2015	Sport	Scotland v Japan: Rugby World Cup 2015 – as it happened	[Rugby World Cup 2015, Rugby World Cup, Scotland rugby union team, Japan rugby union team, Rugby union, Sport]
Wed Sep 23 15:30:25 MSK 2015	UK news	Fermanagh and Omagh top UK happiness scale	[UK news, Office for National Statistics, Northern Ireland]
Wed Sep 23 15:29:32 MSK 2015	Sport	Scotland exploit Japan’s quick turnaround to run riot at World Cup	[Rugby World Cup 2015, Scotland rugby union team, Japan rugby union team, Rugby World Cup, Rugby union, Sport]
Wed Sep 23 15:29:29 MSK 2015	Community	Rugby World Cups: your GuardianWitness contributions	[]
Wed Sep 23 15:27:49 MSK 2015	Television & radio	Empire's season two sound needs to look beyond industry cliche	[Empire, Urban music, Fox, Music, Culture, US television industry, Justin Timberlake, Timbaland, Jay Z, Missy Elliott, Lee Daniels, Glee]
Wed Sep 23 15:23:57 MSK 2015	US news	Hillary Clinton's lead over Biden and Sanders slips among Democrats, poll says	[US elections 2016, Hillary Clinton, Joe Biden, Democrats, US politics, US news, Bernie Sanders, Pope Francis, Catholicism, Christianity, Religion, The papacy, World news, Abortion]
Wed Sep 23 15:22:42 MSK 2015	Business	Happy Birthday: how popular song became public property	[Music industry, Music, Business, Culture, California, US news, World news]
Wed Sep 23 15:17:31 MSK 2015	Community	The triumphs and horrors of your first month in teaching: your GuardianWitness contributions	[]
Wed Sep 23 15:15:10 MSK 2015	Comment is free	TSA agents who flag trans people cause trauma and don't make us safer | Zach Stafford	[Transgender, US national security]
Wed Sep 23 15:12:20 MSK 2015	Community	Bookmarks, Post-its, bent spines: your GuardianWitness contributions	[]
Wed Sep 23 15:11:20 MSK 2015	Film	Spectre: cinema ushers given licence to wear night-vision goggles to spy pirates	[Spectre, Film, Culture, James Bond, Thriller, Piracy]
Wed Sep 23 15:11:04 MSK 2015	Politics	Former Tory parliamentary hopeful at centre of Elliott Johnson bullying claims	[Conservatives, Politics, UK news, Bullying, Society]
Wed Sep 23 15:06:25 MSK 2015	Music	Mozart: Arias CD review – Gerhaher's ambitious but thoroughly rewarding collection	[Classical music, Culture, Music]
Wed Sep 23 15:04:20 MSK 2015	Community	What's your favourite ghost story? Your GuardianWitness contributions	[]
Wed Sep 23 15:04:13 MSK 2015	Sport	Kam Chancellor ends Seahawks holdout: 'Time to get back to the big dance'	[Seattle Seahawks, NFL, US sports, Sport]
Wed Sep 23 15:04:09 MSK 2015	Community	Comparing notes: your GuardianWitness contributions	[]
Wed Sep 23 15:03:05 MSK 2015	Stage	Mae Martin review – a standup's plea for deeper understanding	[Comedy, Comedy, Stage, Culture]
Wed Sep 23 15:01:23 MSK 2015	Sport	England replace injured Ben Morgan with Billy Vunipola for Wales clash	[England rugby union team, Wales rugby union team, Rugby World Cup 2015, Rugby World Cup, Rugby union, Sport]
Wed Sep 23 15:01:13 MSK 2015	World news	EU braces for turbulent summit after divisive deal on refugee quotas	[Refugees, Migration, European Union, Slovakia, Europe, Czech Republic, Hungary, Serbia, World news]
Wed Sep 23 14:51:26 MSK 2015	Politics	Lib Dem conference diary: What do delegates know that the rest of us don't?	[Liberal Democrat conference, Liberal Democrats, Tim Farron, Politics, Bournemouth, UK news]
Wed Sep 23 14:50:22 MSK 2015	The Big Ideas	Councils in the driving seat: transport devolution explained	[The Big Ideas, Public Leaders Network, Transport, Local government, Policy, Devolution, Politics, Local government, Society, Trade unions, Transport policy, Transport, Greater Manchester, Rail transport]
Wed Sep 23 14:41:19 MSK 2015	Technology	How to save online advertising	[Internet, Technology, Advertising, Media]
Wed Sep 23 14:40:27 MSK 2015	Marketing Agencies Association partner zone	Brands must be more directly involved in healthy initiatives	[Marketing Agencies Association partner zone]
Wed Sep 23 14:39:10 MSK 2015	Global development	Global goals on women's rights fall far short of promises made 20 years ago | Tessa Khan and Kate Lappin	[Sustainable development goals, Sustainable development summit 2015, Global development, Gender, Women]
Wed Sep 23 14:39:06 MSK 2015	Sport	Jacques Burger: You need the mentality that you want to hit somebody	[Rugby World Cup 2015, Rugby World Cup, Rugby union, Namibia rugby union team, New Zealand rugby union team, Sport]
Wed Sep 23 14:38:36 MSK 2015	Media	ITV launches new TV streaming service to take on iPlayer and Channel 4	[ITV plc, Video on demand, Media, Television industry]
Wed Sep 23 14:38:10 MSK 2015	Money	English football fans 'getting a bad deal'	[Ticket prices, Consumer affairs, Money, Premier League, Football, Sport, UK news]
Wed Sep 23 14:35:52 MSK 2015	World news	EU's refugee relocation scheme - Q&A	[Refugees, UK news, Europe, World news, Syria, Migration, European Union]
Wed Sep 23 14:32:47 MSK 2015	Higher Education Network	Academics: leave your ivory towers and pitch your work to the media	[Impact of research, Higher Education Network, Academics, Research, Publishing, Higher education, Education]
Wed Sep 23 14:30:32 MSK 2015	Sport	Tyson Fury goads ‘boring’ Wladimir Klitschko while wearing Batman outfit	[Tyson Fury, Wladimir Klitschko, Boxing, Sport]
Wed Sep 23 14:28:06 MSK 2015	Sport	High school coach says he ordered players to hit referee over racist remarks	[US sports, Texas, Sport, US news, World news]
Wed Sep 23 14:20:41 MSK 2015	Books	Amy Schumer lands book deal for a rumoured $8m-$10m advance	[Books, Amy Schumer, Culture, Publishing, Comedy, Lena Dunham, Tina Fey, Television, Television & radio]
Wed Sep 23 14:20:34 MSK 2015	UK news	Nama inquiry: DUP first minister Peter Robinson 'beneficiary of £1bn deal'	[Northern Ireland, UK news, Ireland, Europe, World news]
Wed Sep 23 14:17:04 MSK 2015	Science	The secret to being a convincing liar? Tell your fibs on a full bladder	[Science, Biology, Psychology]
Wed Sep 23 14:13:32 MSK 2015	Television & radio	Peep Show: what we have learned about the final series from Instagram	[Peep Show, Television, Comedy, Channel 4, Television & radio, Culture, Comedy, Media, David Mitchell, Robert Webb, Olivia Colman]
Wed Sep 23 14:04:24 MSK 2015	Society	NHS reports 1,026 new cases of female genital mutilation in three months	[Female genital mutilation (FGM), NHS, Health, Women, Health & wellbeing, Society, UK news, Migration]
Wed Sep 23 14:03:34 MSK 2015	World news	Refugee crisis: EU summit amid resentment over quota deal – as it happened	[Refugees, Migration, World news, Europe, European Union, Hungary, Croatia, Serbia, Syria, Middle East and North Africa, Turkey, Germany, Austria]
Wed Sep 23 14:01:08 MSK 2015	Australia news	Malcolm Turnbull announces new strategies to tackle domestic violence	[Malcolm Turnbull, Domestic violence, Australia news, Coag (Council of Australian governments), Australian politics, Coalition, Society]
Wed Sep 23 14:00:09 MSK 2015	Children's books	Timmy Failure: Mistakes Were Made by Stephan Pastis – review	[Children and teenagers, Books, Culture, Children's books: 7 and under, Children's books: 8-12 years, Friendship (children and teens), Spies (children and teens), Funny books (children and teens)]
Wed Sep 23 14:00:09 MSK 2015	Children's books	The Outsiders by S E Hinton – review	[Children and teenagers, Books, Culture, Teen books, Friendship (children and teens)]
Wed Sep 23 13:59:43 MSK 2015	Children's books	Funny children’s books - quiz	[Children and teenagers, Children's books: 7 and under, Children's books: 8-12 years, Teen books, Books, Culture, Roald Dahl, Roald Dahl funny prize, Michael Rosen]
Wed Sep 23 13:59:33 MSK 2015	Football	Liverpool’s Christian Benteke out for two weeks with hamstring injury	[Liverpool, Christian Benteke, Brendan Rodgers, Football, Sport]
Wed Sep 23 13:53:10 MSK 2015	Football	Arsenal supporters criticise £3m payment to Stan Kroenke	[Arsenal, Football, Finances, Sport]
Wed Sep 23 13:50:31 MSK 2015	Television & radio	Serial podcast: is Sergeant Bowe Bergdahl their next investigation?	[Serial, Radio, Podcasting, Bowe Bergdahl, Television & radio]
Wed Sep 23 13:49:04 MSK 2015	Global development	Sustainable development goals promise little respite for indebted poor countries | Tim Jones	[Sustainable development goals, Millennium development goals, Global development, Debt relief, Ghana]
Wed Sep 23 13:48:22 MSK 2015	Comment is free	Cameron must include Assad in any strategy to defeat Isis in Syria | Avi Shlaim	[Syria, Islamic State, World news, UK news, Middle East and North Africa, David Cameron, Politics, Iran, Russia, Turkey, France, Qatar, Saudi Arabia, Iraq]
Wed Sep 23 13:48:16 MSK 2015	US news	Facebook case may force European firms to change data storage practices	[NSA, Privacy, Internet, Facebook, Court of justice of the European Union, Edward Snowden, The NSA files, Law, Social networking, Technology, US news, World news, Europe]
Wed Sep 23 13:37:50 MSK 2015	Film	The Intern review – thankless work for Robert De Niro and Anne Hathaway	[The Intern, Robert De Niro, Anne Hathaway, Comedy, Film, Culture]
Wed Sep 23 13:30:09 MSK 2015	Life and style	Why are there so many words for ‘German’?	[Language, Germany, Languages, Science, Life and style]
Wed Sep 23 13:30:08 MSK 2015	Life and style	Do those “missing cat” posters ever work?	[Cats, Pets, Animals, Life and style]
Wed Sep 23 13:28:08 MSK 2015	Film	Roger Waters: The Wall review –	[Music documentary, Roger Waters, Pink Floyd, Music, Culture, Film]
Wed Sep 23 13:25:50 MSK 2015	Sport	England show their cards early by picking Sam Burgess for Wales match| Dean Ryan	[Rugby World Cup 2015, Rugby World Cup, England rugby union team, Wales rugby union team, Sam Burgess, Rugby union, Sport]
Wed Sep 23 13:23:35 MSK 2015	Life and style	Life lessons from a limping, toothless and half-blind 13-year-old cat	[Cats, Animals, Pets, Life and style, New Orleans, Louisiana, US news, World news]
