Wed Sep 16 18:06:35 MSK 2015	World news	Spanish welcome for tripped Syrian refugee	[Spain, Hungary, Refugees, Europe, World news, Football]
Wed Sep 16 18:06:33 MSK 2015	Sport	James Ward and Kyle Edmund facing different battles in Davis Cup	[Davis Cup, James Ward, Andy Murray, Lleyton Hewitt, Tennis, Sport]
Wed Sep 16 18:03:54 MSK 2015	Sport	Tom Brady endorses Donald Trump for president: 'That would be great'	[Tom Brady, Donald Trump, US elections 2016, Sport, US news, New England Patriots, Republicans]
Wed Sep 16 18:01:52 MSK 2015	UK news	Charities fear threat to £100m Scottish gift aid due to income tax devolution	[Scotland, Charities, Charitable giving, Consumer affairs, Money, Society, UK news, Devolution, Scottish politics, Tax and spending, Politics, Voluntary sector]
Wed Sep 16 18:00:18 MSK 2015	Comment is free	Kim Cattrall’s nearly 60 – what can she teach me? | Viv Groskop	[Ageing, Science, Kim Cattrall, Culture, Theatre, Stage]
Wed Sep 16 18:00:06 MSK 2015	Science	Liberals swear more on Twitter than rightwingers, says study	[Language, Science, Twitter, Media, Politics]
Wed Sep 16 17:59:16 MSK 2015	Television & radio	Andy Samberg at the Emmys: can the host go viral?	[Emmys 2015, US television, Emmys, Awards and prizes, Culture, Television, Television & radio, Saturday Night Live, Comedy]
Wed Sep 16 17:59:03 MSK 2015	Sport	Yarmouth troubles continue after racing is abandoned at track	[Horse racing, Sport]
Wed Sep 16 17:59:00 MSK 2015	World news	Refugees welcome? Not this one	[Refugees, Migration, UK news, Leeds, World news]
Wed Sep 16 17:59:00 MSK 2015	US news	Carly Fiorina: how to be the only woman on the GOP debate stage	[Carly Fiorina, Women in politics, Republicans, Gender, US news, US politics, US elections 2016]
Wed Sep 16 17:58:29 MSK 2015	Politics	Jeremy Corbyn, the national anthem and the broader picture | Letters	[Jeremy Corbyn, Labour, Politics, Second world war, Monarchy, UK news, The Queen]
Wed Sep 16 17:57:37 MSK 2015	Politics	Protecting workers’ rights within the EU | Letters	[Labour, Employment law, EU referendum, Trade unions, Politics, Work & careers, Money, Law, European Union, Europe, World news, Foreign policy, UK news, Jeremy Corbyn]
Wed Sep 16 17:57:04 MSK 2015	Politics	Gender and unity in the labour movement | Letters	[Labour, Women in politics, Trade unions, Labour party leadership, Politics, Jeremy Corbyn, Tony Blair, Women, Gender, Equality]
Wed Sep 16 17:56:31 MSK 2015	Politics	Gaby’s Deli is loved by the left | Letters	[Jeremy Corbyn, Labour, Politics, Food & drink, London, UK news]
Wed Sep 16 17:56:12 MSK 2015	Politics	Rosie reigns over cats not dogs | Letters	[Labour, Rosie Winterton, Politics, Jeremy Corbyn, Tony Blair, Iraq war inquiry, Iraq, UK news, Charles Falconer, Lord Falconer of Thoroton, Hilary Benn, Tom Watson]
Wed Sep 16 17:55:27 MSK 2015	World news	What is the Anglican communion and why is it under threat?	[Anglicanism, Justin Welby, Religion, UK news, World news, Christianity, Africa, US news]
