Sat Aug 29 23:04:08 MSK 2015	Comment is free	Angela Merkel’s humane stance on immigration is a lesson to us all | Will Hutton	[Immigration and asylum, Angela Merkel, Refugees, Migration, World news, UK news, Germany, Europe]
Sat Aug 29 23:04:08 MSK 2015	World news	I marvelled at the influence, art and wealth of Palmyra. Now I mourn it	[Islamic State, Archaeology, Syria, Middle East and North Africa, World news]
Sat Aug 29 23:03:09 MSK 2015	Comment is free	The Observer view on Jamie Oliver’s sugar campaign | Observer editorial	[Health, Jamie Oliver, Food & drink industry, Food & drink]
Sat Aug 29 23:03:09 MSK 2015	Comment is free	For Labour, a London mayor is essential. Defeat is unthinkable | Anushka Asthana	[Mayoral elections, Labour, Politics, Labour party leadership, Local politics, UK news]
Sat Aug 29 23:03:08 MSK 2015	Comment is free	Protest online for sure, but real action still counts | Barbara Ellen	[Protest, UK news, World news]
Sat Aug 29 23:03:08 MSK 2015	Global	Remember these brave and modest men of the SOE and the SAS with pride | letters	[UK news]
Sat Aug 29 23:03:08 MSK 2015	Comment is free	From the archive: this week in August 1981	[UK news]
Sat Aug 29 23:02:08 MSK 2015	Comment is free	Nobody had to see Alison Parker’s terror as she faced death | Catherine Bennett	[Virginia TV news shooting, Gun crime, Newspapers & magazines, Censorship, US gun control, Media, UK news, US news, World news]
Sat Aug 29 23:02:08 MSK 2015	Media	Alan Yentob: BBC’s king of arts makes his own news | Observer profile	[Alan Yentob, BBC, Media]
Sat Aug 29 23:02:08 MSK 2015	Sport	Ireland players face nervous wait for Rugby World Cup squad call	[Ireland rugby union team, Rugby World Cup 2015, Rugby World Cup, Rugby union, Sport]
Sat Aug 29 23:01:09 MSK 2015	Life and style	Observer sudoku	[Life and style]
Sat Aug 29 23:01:08 MSK 2015	Life and style	Observer killer sudoku	[Life and style]
Sat Aug 29 23:00:18 MSK 2015	Sport	British 4x100m runners criticise CJ Ujah’s selection for relay final	[World Athletics Championships, Athletics, Sport]
Sat Aug 29 23:00:00 MSK 2015	Crosswords	Everyman crossword No 3,595	[Crosswords]
Sat Aug 29 22:30:08 MSK 2015	Life and style	Las Iguanas faces backlash over ‘grossly unfair’ tipping policy	[Restaurants, Food & drink, Money, UK news]
Sat Aug 29 22:30:07 MSK 2015	Life and style	Anyone for tea and sympathy? Death cafes embrace last taboo	[Death and dying, Life and style, Religion, World news, UK news]
